gene	expr	reptime	hic	N_nonsilent	N_silent	N_noncoding	n_nonsilent	n_silent	n_noncoding	nnei	x	X	p	q
CBS	428442	156	63	1497595	427085	0	1	0	0	50	12	22581420	6.048119e-01	1
PCF11	308252	305	10	4135824	1154808	0	2	0	0	50	14	20288216	6.048727e-01	1
PIK3R5	359348	636	10	2324163	713922	0	3	2	0	50	23	21040557	6.049826e-01	1
SYAP1	295989	NaN	32	981363	239466	0	1	1	0	50	18	21125974	6.050366e-01	1
POLE2	612579	342	25	1481183	376357	0	1	0	0	50	13	23908554	6.051418e-01	1
SLC9A5	1155617	142	51	2355122	725485	0	1	0	0	34	4	15201615	6.051998e-01	1
GMEB1	817267	128	27	1546458	426339	0	1	0	0	50	13	24944002	6.053855e-01	1
SIGLEC11	1679101	205	45	1830311	563230	0	3	3	0	20	11	8854274	6.054083e-01	1
TINAGL1	1061386	197	37	1265962	354350	0	1	1	0	50	12	18500054	6.054229e-01	1
MAK16	91648	507	12	858273	196944	0	1	0	0	50	26	25837710	6.054420e-01	1
ACOX2	551037	265	33	1835533	518843	0	2	1	0	50	21	22178580	6.054495e-01	1
EPCAM	806315	246	37	868344	224919	0	1	0	0	50	21	21469134	6.055217e-01	1
SLC35D3	177175	449	21	1044400	359945	0	1	0	0	50	16	20202053	6.056556e-01	1
KIFAP3	181109	743	2	2216739	530406	0	3	0	0	50	29	24662387	6.057121e-01	1
DCAF11	992350	355	19	1494611	404332	0	1	0	0	39	8	16056904	6.057296e-01	1
CDR2L	1078189	171	28	1212996	369270	0	1	0	0	50	11	16938676	6.057927e-01	1
BRD8	1085933	314	45	3599823	986958	0	3	0	0	50	18	26184227	6.058617e-01	1
CRAT	1428394	206	30	1688571	474456	0	1	0	0	50	10	21759328	6.058902e-01	1
SLC4A7	110819	413	-3	3286876	901541	0	3	0	0	50	18	23905570	6.061063e-01	1
OR10G7	158396	830	-10	787776	259608	0	1	1	0	44	23	21129704	6.062529e-01	1
PQBP1	834040	NaN	38	732199	194333	0	1	0	0	50	18	15710387	6.062637e-01	1
CBLN4	236365	941	-74	519589	167477	0	1	0	0	50	34	20061059	6.063796e-01	1
GPR17	NaN	NaN	NaN	937349	305860	0	1	1	0	50	41	41844632	6.064715e-01	1
SMCR8	957114	254	9	2457324	696018	0	2	0	0	50	13	19528415	6.065127e-01	1
RAB3C	142186	420	9	632235	153303	0	1	1	0	35	18	13555566	6.065332e-01	1
EFNB1	141847	NaN	19	911985	270798	0	1	0	0	50	16	17352333	6.065673e-01	1
CD1B	128145	833	4	889605	254013	0	1	1	0	50	19	20009212	6.068782e-01	1
SLITRK6	18898	822	-27	2211517	619553	0	8	0	0	1	0	947793	6.069055e-01	1
ZNF560	557413	642	-52	2155194	536001	0	3	0	0	50	39	31449122	6.070485e-01	1
NOP58	386034	270	50	1476707	365167	0	1	0	0	50	11	20545213	6.071406e-01	1
PSMC4	1335888	522	35	1144737	308844	0	1	0	0	50	22	29397622	6.072101e-01	1
STYK1	408572	432	0	1138769	321526	0	1	1	0	50	16	21770145	6.072250e-01	1
SCNN1D	1744013	273	28	1861270	570317	0	1	1	0	50	10	23886920	6.074053e-01	1
FASTKD1	358154	404	30	2310735	596427	0	1	0	0	27	4	14823020	6.074715e-01	1
STAP1	128996	689	35	827687	204031	0	1	0	0	50	26	24588160	6.075242e-01	1
TLR5	361954	297	-8	2256650	631489	0	2	0	0	41	13	17896167	6.075412e-01	1
CTSO	44515	745	-2	882891	231633	0	1	0	0	50	27	27361042	6.077234e-01	1
LIPF	145689	327	40	1104453	275274	0	1	0	0	50	16	21238993	6.077849e-01	1
RUFY3	262894	589	25	2098125	551667	0	2	0	0	15	6	9113509	6.078301e-01	1
OR52N2	203856	922	-5	834028	245807	0	1	1	0	50	18	17818583	6.078329e-01	1
ITSN2	380538	378	37	4720315	1209266	0	2	1	0	50	13	21427731	6.079056e-01	1
ARID3C	731413	298	51	1064169	348009	0	1	1	0	50	13	17037894	6.081238e-01	1
KRT81	742854	178	53	1344292	392396	0	1	0	0	50	12	20086423	6.081302e-01	1
ALAS1	1114737	181	52	1712443	484154	0	1	0	0	50	11	23751148	6.082527e-01	1
KCNMA1	116099	807	3	3517763	945928	0	1	1	0	50	14	20719777	6.083055e-01	1
PXN	1615004	187	57	1589353	447227	0	1	0	0	50	13	25419950	6.085070e-01	1
KCNJ3	15788	1135	7	1318928	375238	0	1	0	0	8	1	4217138	6.085398e-01	1
TBX4	312575	408	-11	1442764	423728	0	1	1	0	50	13	23070050	6.085779e-01	1
SH3D19	211734	335	23	2107823	610228	0	2	0	0	50	17	20992813	6.086533e-01	1
PPARA	536661	179	24	1261113	340176	0	1	0	0	50	16	23857826	6.086768e-01	1
POR	1063656	218	54	1837025	516232	0	1	0	0	50	10	23178966	6.087785e-01	1
RBM6	1079795	152	39	3063822	798966	0	2	0	0	32	11	21085317	6.092223e-01	1
SPNS1	1189140	257	55	1362196	467369	0	1	0	0	50	14	23021560	6.092872e-01	1
GORASP2	414976	406	36	1183529	377476	0	1	0	0	50	16	22667583	6.092915e-01	1
BAHD1	888588	192	47	1985852	662821	0	3	3	0	14	9	8175787	6.092964e-01	1
ADORA1	469029	453	37	844845	261846	0	1	0	0	50	21	20672033	6.093140e-01	1
OR10W1	604763	835	-19	775094	252148	0	1	1	0	50	19	17187467	6.093573e-01	1
TGIF2LX	8315	NaN	-35	636711	182397	0	2	2	0	14	11	4376782	6.093981e-01	1
GPA33	287664	611	-1	866479	234617	0	1	0	0	50	20	20272923	6.094750e-01	1
GLRA4	485629	NaN	43	1310349	344652	0	1	0	0	50	12	19244189	6.095207e-01	1
SLC6A11	225460	545	30	1715054	472591	0	1	0	0	50	10	21883910	6.095259e-01	1
CLCN2	1447013	268	44	2392795	728096	0	2	0	0	22	7	11572325	6.096650e-01	1
SHROOM1	718028	356	58	2139155	755698	0	1	0	0	7	0	2849347	6.096890e-01	1
CSF3R	581032	347	31	2499846	589713	0	1	0	0	50	8	26563568	6.097428e-01	1
IL1RL2	238921	541	8	1571449	411419	0	1	1	0	50	14	26207726	6.097507e-01	1
LONP1	935129	225	23	2534535	766515	0	1	0	0	50	4	16145305	6.100539e-01	1
GATA3	182932	675	-2	1157046	354723	0	1	1	0	50	16	22113305	6.100665e-01	1
RNF169	620831	160	37	1831430	573301	0	1	0	0	50	9	21387074	6.100907e-01	1
NOD2	294632	792	1	2712083	831790	0	2	1	0	50	22	20613099	6.100964e-01	1
PLEKHG3	608112	186	46	3057108	913104	0	2	1	0	50	11	20998408	6.101901e-01	1
MFSD2B	243145	226	33	1292818	432680	0	1	1	0	50	12	18942059	6.103972e-01	1
FANCG	782447	350	42	1637097	512502	0	1	0	0	50	13	26042860	6.104758e-01	1
LRRC43	808864	187	12	1724379	534882	0	1	0	0	50	10	21646682	6.106391e-01	1
MPZL2	805791	211	41	583372	164120	0	2	1	0	5	1	1051860	6.108244e-01	1
UHRF1BP1	1047481	242	24	3840408	1086549	0	4	2	0	50	18	24306918	6.109357e-01	1
PALM	1914670	200	23	1025377	312947	0	1	1	0	50	19	22798506	6.110951e-01	1
TSPYL1	260958	593	22	1132055	338311	0	1	0	0	50	19	25157731	6.112747e-01	1
TLN1	1062287	163	43	6734888	2049262	0	5	1	0	21	5	13214271	6.112751e-01	1
HMCN1	260400	509	-19	15152006	4242502	0	22	8	0	50	33	25090218	6.113727e-01	1
FTL	1927185	211	43	474083	130177	0	1	1	0	4	1	1503936	6.114300e-01	1
AK5	484699	536	-8	1549815	398364	0	1	0	0	50	8	16388128	6.115448e-01	1
OTUD6A	166632	NaN	16	760547	211864	0	3	2	0	10	8	2856807	6.116232e-01	1
ZNF594	1391000	384	20	2202565	514367	0	2	0	0	50	19	23928323	6.117337e-01	1
APEX2	245504	NaN	8	1362569	404332	0	1	0	0	50	15	24303188	6.117651e-01	1
RHBDD2	1054488	218	59	923548	317423	0	1	2	0	7	4	2398390	6.117693e-01	1
HFE	408919	685	43	943317	250656	0	1	0	0	50	16	17687660	6.119906e-01	1
PLXDC2	19386	1014	-10	1452835	384563	0	2	0	0	50	30	23968607	6.123027e-01	1
PTGS1	343200	635	27	1615090	443870	0	1	0	0	50	13	25563928	6.123198e-01	1
CYP17A1	883280	188	44	1354736	385309	0	1	0	0	50	12	20009212	6.123930e-01	1
KLF8	111210	NaN	1	957864	273036	0	1	1	0	50	15	17178888	6.124065e-01	1
ARHGAP30	689033	250	23	2881052	867598	0	2	0	0	35	8	15314261	6.124858e-01	1
HNRNPH2	374364	NaN	37	1190243	324883	0	1	0	0	50	16	22594475	6.125272e-01	1
DPEP3	863919	158	54	1335713	434545	0	1	0	0	50	15	23936902	6.127018e-01	1
GABRG2	8332	869	-14	1405837	371135	0	5	2	0	8	8	3565880	6.127672e-01	1
ATP10D	93423	528	29	3838170	1050741	0	4	0	0	14	4	7168687	6.131689e-01	1
SAMD14	1237828	210	23	1174204	367778	0	1	0	0	50	17	23147261	6.134048e-01	1
TINAG	58216	617	4	1327134	318915	0	2	1	0	11	4	4359997	6.134875e-01	1
LIPG	243067	352	56	1363315	358826	0	1	0	0	50	9	15661897	6.135747e-01	1
NEK10	107333	515	-15	2002264	494225	0	3	1	0	30	19	15097175	6.136105e-01	1
IGSF3	691376	359	23	3198848	924667	0	3	2	0	50	22	27375962	6.137178e-01	1
C21orf58	940047	624	53	836639	279004	0	1	0	0	50	23	21986485	6.137321e-01	1
RNF111	591201	230	31	2632261	739286	0	1	0	0	50	5	19361311	6.138368e-01	1
RTN4IP1	223177	271	40	1068272	300265	0	1	0	0	50	16	20191609	6.141540e-01	1
ABRA	113560	708	18	1010084	279004	0	1	0	0	50	17	20148341	6.142103e-01	1
RBMS2	2807863	166	57	1121238	306606	0	1	0	0	50	22	27372232	6.143536e-01	1
UPK3A	439942	277	32	752341	239093	0	1	0	0	50	26	22106218	6.143727e-01	1
SGMS1	295850	573	28	1110048	297654	0	1	0	0	50	19	24452761	6.145253e-01	1
FBLN2	375523	199	36	2157805	585983	0	7	5	0	13	10	4918751	6.147339e-01	1
KIAA1324	994979	215	25	2742669	755325	0	2	0	0	50	14	22813799	6.150247e-01	1
CRP	737948	602	-2	592324	167477	0	1	0	0	50	37	24194645	6.151095e-01	1
ZSWIM5	1015582	422	26	3095900	943690	0	2	2	0	50	17	30438665	6.152117e-01	1
GNA12	764046	392	30	1005235	290567	0	1	0	0	50	19	22098385	6.152807e-01	1
OR1J4	373314	646	3	798966	254013	0	1	0	0	50	26	23416567	6.152934e-01	1
OR5AK2	474417	617	-38	810156	228276	0	1	0	0	50	21	19491861	6.155234e-01	1
IKBKB	514464	361	44	2093649	541596	0	1	1	0	50	7	19578024	6.155348e-01	1
HEMGN	467637	269	40	1316317	329732	0	1	1	0	50	12	19268061	6.156952e-01	1
DBT	314135	495	9	1310349	358080	0	1	0	0	50	14	21919345	6.157194e-01	1
SERPINC1	443726	385	13	1245447	344652	0	1	1	0	50	20	28631480	6.159163e-01	1
AARS2	1037256	312	54	2573700	832536	0	1	1	0	20	6	8591309	6.159895e-01	1
NUMB	567659	180	41	1726617	506907	0	1	0	0	50	10	21638103	6.161198e-01	1
CCNH	125767	837	8	898930	224546	0	1	0	0	16	6	7509609	6.161426e-01	1
PTPRZ1	64760	971	-15	6192919	1711697	0	9	0	0	1	0	1849707	6.163435e-01	1
BRAP	591444	191	32	1627772	412165	0	1	1	0	50	10	20385569	6.163826e-01	1
OR1N1	373314	646	3	802323	245061	0	1	0	0	50	26	23416567	6.168601e-01	1
TRIM11	682437	316	7	1209266	387547	0	1	0	0	50	20	27332321	6.169559e-01	1
NPL	651460	626	22	891097	235736	0	1	0	0	50	18	18306840	6.170692e-01	1
ARSK	310860	359	29	1452089	381952	0	1	0	0	50	12	19968182	6.172099e-01	1
FAM118A	461688	277	26	976887	260727	0	1	0	0	50	19	21202812	6.172188e-01	1
RSBN1L	262077	795	25	2257023	619926	0	2	0	0	50	18	23226710	6.172824e-01	1
RBM28	906031	255	22	2104839	527049	0	1	0	0	49	7	19719018	6.173146e-01	1
PHLDB3	392374	166	-19	1703491	515486	0	2	0	0	50	22	20963346	6.174054e-01	1
ARSI	954044	220	46	1459549	458417	0	1	0	0	50	17	28649384	6.174104e-01	1
AP1M1	814131	255	26	1198822	318542	0	1	0	0	50	19	26180870	6.176811e-01	1
OR5W2	4214	1074	-46	805680	236109	0	6	3	0	3	6	1123103	6.178042e-01	1
CACNA1S	522609	490	31	5078395	1405091	0	10	3	0	5	5	5161947	6.178138e-01	1
CCR6	149346	696	40	986585	281242	0	1	1	0	50	20	22370302	6.182365e-01	1
CASP10	590374	386	39	1540490	426712	0	1	0	0	50	12	22388952	6.183204e-01	1
ODF3L2	1370962	423	-24	731080	255878	0	1	0	0	50	23	18830159	6.183376e-01	1
TFPT	735613	439	-53	664686	214848	0	1	0	0	50	43	30799356	6.184803e-01	1
DACH1	30451	1135	-22	1859405	565468	0	1	1	0	13	4	4839675	6.185131e-01	1
TCP11	625705	198	29	1433439	400602	0	1	1	0	50	9	16355304	6.186060e-01	1
PLEKHA4	1766061	211	34	2051127	652377	0	1	0	0	25	3	10633111	6.187353e-01	1
OR52N4	139577	922	2	835147	250283	0	1	0	0	50	19	17930856	6.187692e-01	1
OR2B2	228884	634	40	935484	270798	0	1	0	0	50	14	15511205	6.189813e-01	1
TTYH3	769920	259	35	1392782	424474	0	1	0	0	50	14	23080867	6.191692e-01	1
NCKIPSD	1646019	212	45	1882904	600157	0	2	0	0	9	4	4096659	6.195400e-01	1
RAD18	302992	473	18	1383830	337192	0	1	0	0	50	15	24337504	6.196007e-01	1
BTBD3	59672	322	-61	1396885	372254	0	1	0	0	14	2	5778889	6.196132e-01	1
PPIL2	447011	252	56	1518110	348382	0	1	0	0	50	10	18839484	6.197275e-01	1
NCF4	1261877	537	50	1134666	316677	0	1	0	0	50	25	31637487	6.202590e-01	1
DCUN1D4	70055	766	17	844845	183516	0	1	0	0	50	22	20639955	6.203318e-01	1
AOAH	247838	600	15	1950790	455060	0	2	1	0	10	2	4389837	6.204714e-01	1
THPO	1447013	268	44	1055590	150692	0	1	0	0	50	25	29413661	6.204837e-01	1
DRD2	108041	610	5	1185021	336819	0	1	0	0	50	14	19421737	6.205812e-01	1
PTPRN2	248205	792	-33	2693433	815751	0	3	2	0	50	24	24718710	6.205855e-01	1
PUS3	611330	414	14	1289834	341668	0	1	0	0	50	14	21291959	6.206346e-01	1
PABPC5	8224	NaN	-28	998521	287210	0	2	0	0	25	23	12708110	6.206669e-01	1
PPP1R1B	1164935	239	28	565841	149200	0	1	1	0	8	2	2333115	6.208376e-01	1
FETUB	508316	436	45	1015679	299146	0	1	1	0	50	26	29312205	6.209747e-01	1
KIAA2013	519155	207	43	1586369	554278	0	1	0	0	50	10	19598912	6.213636e-01	1
OR1L8	407749	646	9	797101	243569	0	1	1	0	50	24	21337465	6.213937e-01	1
NPBWR1	99395	697	-19	811648	291686	0	1	1	0	50	30	26731045	6.214996e-01	1
PRPF31	735613	439	-53	1355482	381206	0	2	0	0	31	34	24661268	6.216376e-01	1
FBLN1	448796	195	3	2340202	627386	0	1	0	0	11	1	4116428	6.217742e-01	1
EIF3D	1184089	359	38	1531911	373746	0	1	0	0	50	12	22055117	6.217961e-01	1
ABI3BP	459170	548	-1	2964231	802323	0	2	0	0	17	4	9569315	6.218866e-01	1
PRDM7	822636	221	26	1398004	301757	0	1	1	0	50	14	22993958	6.219527e-01	1
FOXB2	180535	713	-10	1089533	364048	0	1	0	0	50	25	30205913	6.223538e-01	1
TACO1	934619	247	-1	785911	232379	0	1	0	0	50	21	18551528	6.225289e-01	1
HPSE2	147172	933	2	1614717	472218	0	2	1	0	45	18	16445570	6.226523e-01	1
FOXK2	2114072	155	26	1692301	562484	0	1	0	0	50	13	26040622	6.226874e-01	1
PRB2	175992	673	-18	1044027	371508	0	1	0	0	50	25	28021252	6.227473e-01	1
RNF19A	1009773	212	41	2251055	605752	0	1	0	0	50	8	23087581	6.227568e-01	1
ZNF551	606379	849	-44	1776226	431561	0	2	0	0	50	18	18083040	6.228992e-01	1
IRF5	845100	361	49	1362196	402467	0	1	0	0	50	17	26531117	6.229755e-01	1
SPEG	581956	335	35	8322749	2838157	0	7	1	0	11	3	6862827	6.231156e-01	1
BCAS1	163555	415	2	1567346	445735	0	2	0	0	24	12	11269822	6.231221e-01	1
TEX15	352456	346	11	7476412	1903046	0	7	5	0	50	25	23045432	6.231458e-01	1
KIT	92734	649	0	2674037	697510	0	5	3	0	23	14	9930006	6.231491e-01	1
ARSG	745529	225	-8	1403226	407316	0	1	0	0	50	12	20125961	6.231677e-01	1
NANOG	175700	467	16	838877	201793	0	1	1	0	50	24	22177088	6.231871e-01	1
EGLN2	1187304	275	31	1050741	336819	0	1	0	0	50	15	18297515	6.232220e-01	1
KRIT1	707455	454	27	2036580	509145	0	1	0	0	50	8	20833915	6.236876e-01	1
STC1	321715	555	14	662448	183516	0	1	1	0	13	6	5419690	6.238153e-01	1
NR5A2	120174	616	-8	1461787	389039	0	1	0	0	50	12	20767148	6.240930e-01	1
HOXB2	946208	524	29	900422	302503	0	1	0	0	50	18	18403447	6.241151e-01	1
TAS2R30	371136	676	4	833655	240585	0	1	0	0	50	23	21296062	6.241362e-01	1
ADAMTSL5	2122824	221	35	1245820	383444	0	1	0	0	50	13	19091632	6.242091e-01	1
CKM	1280459	215	23	1035448	278258	0	1	1	0	50	19	22204690	6.243928e-01	1
LAIR1	742939	507	-9	781435	225665	0	1	1	0	50	23	18827175	6.246881e-01	1
VDR	387225	207	44	1157792	314812	0	1	1	0	50	15	20078590	6.247441e-01	1
FAM149A	373525	536	-13	1288715	381952	0	1	0	0	50	15	22335240	6.249784e-01	1
CKB	934253	225	36	1022020	291686	0	1	0	0	50	17	19652624	6.249787e-01	1
TSEN54	1907659	195	31	1402480	413657	0	1	0	0	50	14	22872733	6.250751e-01	1
ITGB2	746455	191	74	2074626	577404	0	6	4	0	9	8	3490534	6.251341e-01	1
NPAS3	24372	929	-23	2511782	736675	0	2	1	0	49	32	22929056	6.255796e-01	1
BEND7	241076	532	25	1292818	367778	0	1	0	0	50	13	19733192	6.256935e-01	1
FRAS1	244829	726	0	10935241	2947073	0	13	7	0	50	25	26233090	6.258660e-01	1
TNPO3	821362	361	52	2502457	697883	0	2	1	0	50	18	25323343	6.259045e-01	1
OR52N5	139577	922	2	840369	255132	0	1	0	0	50	19	17930856	6.262503e-01	1
EPS15L1	793775	258	19	2365939	638576	0	1	0	0	43	5	16707789	6.265479e-01	1
RADIL	1009587	523	13	2770271	904525	0	2	0	0	13	4	5840061	6.265766e-01	1
FBXO41	536944	452	20	2237627	752341	0	1	0	0	50	6	18031939	6.270274e-01	1
IL11RA	731413	298	51	1120492	355469	0	1	0	0	50	13	17037894	6.270807e-01	1
MAML1	1617173	256	41	2624428	807545	0	2	1	0	50	16	23892142	6.273076e-01	1
PLCB4	77680	715	-57	3423021	794490	0	3	1	0	50	27	25073433	6.273150e-01	1
BIRC6	388754	517	24	12946830	3688224	0	8	0	0	6	0	5395818	6.273466e-01	1
PI4K2A	514755	143	54	1278644	370762	0	1	0	0	50	14	20710079	6.275978e-01	1
SP8	109058	730	11	1272303	443124	0	1	0	0	40	16	23174117	6.277402e-01	1
KIAA1586	431412	348	29	2116402	542342	0	1	0	0	50	9	23555323	6.277683e-01	1
OR1Q1	407749	646	9	817243	237974	0	1	0	0	50	24	21337465	6.277818e-01	1
IFRD2	843769	206	51	1325269	428204	0	1	1	0	50	14	21450484	6.278330e-01	1
GC	17296	933	-6	1302143	346144	0	2	0	0	50	32	22117408	6.278609e-01	1
TRPM1	277407	497	28	4340601	1160403	0	3	1	0	50	18	20190117	6.279048e-01	1
SMARCC2	2878044	171	40	3360730	947420	0	4	0	0	3	0	2110061	6.280729e-01	1
CDK20	207783	628	5	1010830	229022	0	1	1	0	18	4	6130255	6.281004e-01	1
FNIP2	171083	428	10	2985492	829179	0	2	1	0	50	12	21248318	6.282443e-01	1
FER1L6	453048	561	15	5085109	1331237	0	7	4	0	14	5	4907934	6.283628e-01	1
CLCN3	186100	464	12	2350273	618434	0	1	0	0	50	8	22966356	6.284593e-01	1
KCNA2	479017	640	21	1308111	370389	0	1	0	0	50	13	19673139	6.284611e-01	1
RAPGEF4	397338	345	16	2816150	731080	0	1	0	0	33	3	14215776	6.285173e-01	1
SLAIN2	310987	328	55	1523705	461401	0	1	0	0	50	9	16919653	6.286007e-01	1
PRKAR1B	543988	401	7	1033210	293924	0	1	1	0	50	23	26066732	6.287393e-01	1
KCNH5	68312	704	-32	2678886	723993	0	5	2	0	39	28	18761154	6.287707e-01	1
ALDOA	NaN	NaN	NaN	971665	289448	0	1	1	0	50	41	41828220	6.288797e-01	1
GNRHR	209065	767	35	928024	185381	0	1	0	0	50	22	22467655	6.288829e-01	1
TMEM120B	796879	190	43	948912	241704	0	1	0	0	50	17	18183004	6.289651e-01	1
SLC44A2	2082774	226	33	1970186	536374	0	2	0	0	50	17	18836500	6.292774e-01	1
PLRG1	59883	1034	20	1420757	373000	0	1	0	0	50	12	20038306	6.293737e-01	1
OSBPL1A	150936	360	35	2666577	646782	0	2	0	0	11	3	4815803	6.293753e-01	1
MGMT	83542	1073	-25	621045	201420	0	1	0	0	46	45	29398741	6.294753e-01	1
INS	NaN	NaN	NaN	290194	93623	0	1	1	0	4	3	1460668	6.295709e-01	1
PROZ	759371	229	38	1081327	298400	0	1	0	0	50	20	23771290	6.296263e-01	1
CBX2	633863	209	31	1666937	529660	0	1	0	0	50	10	20137524	6.296406e-01	1
SMC1B	461206	199	17	3431600	827314	0	3	0	0	50	15	20555284	6.299215e-01	1
LDHAL6B	NaN	NaN	NaN	997775	286837	0	1	0	0	50	40	41825609	6.299540e-01	1
ZNF665	392290	946	-49	1835533	457298	0	2	1	0	50	17	17481764	6.300531e-01	1
C16orf78	18490	907	-25	735183	177921	0	1	0	0	50	28	22000286	6.301935e-01	1
DNAH5	148607	674	-17	12574576	3302915	0	19	7	0	37	27	24201732	6.303530e-01	1
TCHP	927742	323	37	1389052	337565	0	1	0	0	50	18	27511734	6.305057e-01	1
NR2C1	365826	544	27	1723633	444989	0	2	0	0	30	16	15586178	6.306513e-01	1
CACNG5	284959	536	-39	1000013	298027	0	1	0	0	50	20	21076365	6.307185e-01	1
WFIKKN2	1152451	161	15	1498341	443124	0	1	0	0	20	3	7511474	6.310566e-01	1
IL16	251183	742	17	3485685	1070883	0	3	1	0	50	26	23335999	6.311489e-01	1
SLC7A8	1257542	168	41	1413297	430815	0	1	0	0	50	16	25503502	6.311740e-01	1
SEC31A	775541	268	38	3304407	913104	0	2	0	0	25	12	13790556	6.312392e-01	1
STS	61317	NaN	23	1565108	435664	0	1	0	0	50	11	20109922	6.314919e-01	1
CNNM2	711862	233	38	2314092	702732	0	2	0	0	13	4	7320871	6.316058e-01	1
ARRDC1	1197708	478	45	1128698	361810	0	1	0	0	50	24	29340553	6.321783e-01	1
HSD17B13	474615	417	8	810902	228649	0	1	0	0	50	34	28762030	6.322068e-01	1
SH3RF3	266032	464	13	1972051	656480	0	1	0	0	50	7	17623877	6.322546e-01	1
AURKC	407201	924	-63	839250	239466	0	1	0	0	50	21	19291560	6.323063e-01	1
CD276	312591	374	29	1405091	431188	0	1	0	0	50	13	21063310	6.323206e-01	1
PDGFRB	1065098	228	49	2955279	859392	0	3	2	0	50	20	22504955	6.323764e-01	1
B4GALT6	293258	554	32	1057455	264084	0	1	0	0	50	23	26411757	6.324325e-01	1
CELSR2	994135	287	31	7557726	2408088	0	2	0	0	21	0	9532388	6.325378e-01	1
FBXL5	190822	327	37	1889618	479305	0	2	0	0	50	18	18871562	6.325738e-01	1
IL12RB2	454381	466	-4	2330504	633727	0	2	0	0	22	5	8489107	6.325876e-01	1
CRTC2	2028800	222	34	1803828	586356	0	1	2	0	50	9	19155788	6.327116e-01	1
TRIM13	337743	357	44	1096993	287210	0	1	0	0	50	18	21586629	6.329057e-01	1
HTR3D	1423268	375	38	1355482	395753	0	1	1	0	50	14	21484054	6.329105e-01	1
C7orf31	254281	319	21	1610614	413657	0	1	0	0	50	12	22498614	6.329119e-01	1
KRT28	836683	269	-10	1240971	353604	0	1	0	0	50	12	17326969	6.330668e-01	1
RAB9B	472103	NaN	26	539731	142859	0	1	1	0	16	6	4304793	6.331736e-01	1
C12orf40	72641	714	-20	1825089	420744	0	2	0	0	29	14	14633536	6.332332e-01	1
GALNT9	838016	534	14	1599424	472964	0	3	0	0	50	35	20165126	6.332933e-01	1
ASMT	NaN	NaN	NaN	1014560	283480	0	1	0	0	50	40	41822252	6.335942e-01	1
DYSF	324429	533	10	5895638	1619566	0	8	0	0	1	0	2146615	6.336140e-01	1
UXS1	125109	844	2	1179053	299146	0	1	0	0	50	17	20106192	6.336436e-01	1
CCNJL	197942	448	33	1146229	344279	0	1	0	0	50	22	27392747	6.336787e-01	1
IGFBP1	146330	623	8	683336	202912	0	1	1	0	12	6	5440578	6.338196e-01	1
TPR	271754	338	-19	6493184	1668802	0	4	1	0	32	9	16079657	6.338658e-01	1
FPR3	435870	690	-35	919818	273036	0	1	0	0	50	22	21533663	6.338849e-01	1
KLHL5	497247	209	46	2031358	551294	0	1	0	0	50	7	18191583	6.338885e-01	1
TRIM62	756335	385	27	1247685	368151	0	1	1	0	22	7	11098988	6.339160e-01	1
OIT3	635147	291	38	1457684	411046	0	1	0	0	50	12	20156174	6.340245e-01	1
SLFN13	763419	456	18	2381978	650512	0	3	3	0	24	8	8590563	6.341149e-01	1
GPC2	1299015	205	52	1480810	506534	0	1	0	0	25	5	10242953	6.341676e-01	1
WDFY2	246186	384	46	1113032	282361	0	1	0	0	50	18	21130823	6.341912e-01	1
MAN2B2	501896	278	33	2666950	806426	0	2	1	0	21	8	8115734	6.342587e-01	1
LEMD2	1565139	428	28	1310349	419625	0	1	0	0	50	13	19536621	6.342968e-01	1
KRT34	1321356	424	-6	1168609	327494	0	4	2	0	6	7	2358479	6.343278e-01	1
APC2	2352825	221	38	5736740	2060452	0	3	1	0	25	5	10254889	6.343364e-01	1
UBAP2L	1841112	185	32	2953787	873193	0	2	0	0	7	0	3708366	6.344811e-01	1
TFEC	236823	538	-14	948539	251029	0	2	1	0	15	7	4360743	6.345774e-01	1
ERBB2	1284992	226	38	3340215	992553	0	3	1	0	50	17	22006627	6.346502e-01	1
TRIM3	424837	471	17	1951163	599038	0	1	0	0	50	9	21310609	6.346948e-01	1
OR8G5	154391	921	-14	901541	262219	0	1	2	0	8	8	3308510	6.348173e-01	1
TMPRSS2	266466	454	61	1453954	390158	0	1	0	0	50	15	24355408	6.348428e-01	1
FUBP1	373296	256	1	1758322	494225	0	1	0	0	44	12	24425159	6.349358e-01	1
IGF2BP3	494999	197	26	1572195	437529	0	1	1	0	50	14	24960041	6.349692e-01	1
MZF1	2673870	276	11	1885888	603887	0	1	0	0	50	15	25373325	6.351324e-01	1
JAKMIP1	366026	678	41	2333115	628878	0	2	1	0	50	14	18635826	6.354053e-01	1
ACVR1C	79510	911	7	1325642	368524	0	2	0	0	2	0	1659850	6.356015e-01	1
OR2D3	403341	827	6	853051	256997	0	1	0	0	50	25	22809323	6.356764e-01	1
CASP2	379804	372	21	1238733	326748	0	1	0	0	50	17	23305786	6.356977e-01	1
ANKRD52	2878071	171	46	2874338	864241	0	2	1	0	50	16	25617640	6.358229e-01	1
ERC2	121781	694	17	2608016	668416	0	3	0	0	28	10	11098988	6.359040e-01	1
MMP14	1177534	225	34	1556902	440513	0	1	1	0	50	9	16948001	6.359108e-01	1
NOL9	636407	203	41	1860524	550921	0	1	0	0	50	10	21922329	6.362490e-01	1
CTU2	802673	189	41	1393528	405824	0	1	0	0	50	14	21741051	6.363231e-01	1
