gene	closeness
CNTNAP2	0.44569113746976363
CNTNAP3	0.4190551871540527
CNTNAP4	0.43630709537531026
CNTRL	0.4633399987880991
CNTROB	0.40514477971759344
COA1	0.35920984638511766
COA3	0.3494584342580321
COA8	0.44762183521147375
COASY	0.4453147749111875
COBL	0.3756017290500049
COBRA1	0.4624852572050685
COCH	0.4506955086643876
COG1	0.4567665242973627
COG2	0.4554470188814104
COG3	0.4567665242973627
COG4	0.45697125440745834
COG5	0.4572445135442205
COG6	0.46370527592480293
COG7	0.4580525354179771
COG8	0.4572445135442205
COIL	0.47665503054481984
COL10A1	0.47093059062634723
COL11A1	0.467190077595161
COL11A2	0.4642119961146188
COL12A1	0.46663411954962924
COL13A1	0.4701921598770177
COL14A1	0.47674418604651164
COL15A1	0.46603687338107574
COL16A1	0.467547158274481
COL17A1	0.4705683251792363
COL18A1	0.4767293244801895
COL19A1	0.4697155844953621
COL1A1	0.500490901950517
COL1A2	0.4911520056524392
COL20A1	0.45140057262611055
COL21A1	0.3960275533457634
COL22A1	0.3960275533457634
COL23A1	0.465200462371479
COL24A1	0.3716674362650983
COL25A1	0.4729550023194681
COL26A1	0.4317617165443252
COL27A1	0.3716674362650983
COL28A1	0.3960275533457634
COL2A1	0.4770713750935862
COL3A1	0.48121460037759595
COL4A1	0.4744958113558796
COL4A2	0.4806247839341274
COL4A3	0.4728380174999227
COL4A3BP	0.3711442786069652
COL4A4	0.4688515543564903
COL4A5	0.47094509284636465
COL4A6	0.4701921598770177
COL5A1	0.4660226718673818
COL5A2	0.4672328984754514
COL5A3	0.4668477929055498
COL6A1	0.47580971345011047
COL6A2	0.4742750814079702
COL6A3	0.47396640426455094
COL6A5	0.4651580132007178
COL6A6	0.4651580132007178
COL7A1	0.4798255522088353
COL8A1	0.4775033565429169
COL8A2	0.4686216829073972
COL9A1	0.47009098733554655
COL9A2	0.4780556423882463
COL9A3	0.4742015503875969
COLEC10	0.3489640379700621
COLEC11	0.3489640379700621
COLEC12	0.4526297096516412
COLGALT2	0.4338808976650495
COLQ	0.45971863163590454
COMMD1	0.46827729805866863
COMMD10	0.3876945697916139
COMMD2	0.4347319347319347
COMMD3	0.43617021276595747
COMMD4	0.3876945697916139
COMMD5	0.3876945697916139
COMMD6	0.4336102526297882
COMMD7	0.4336102526297882
COMMD8	0.4381446252578501
COMMD9	0.3466464174807897
COMP	0.47892396342227234
COMT	0.47934428284854563
COP1	0.48503013003488743
COPA	0.47213732209564385
COPB1	0.48129032258064514
COPB2	0.47453998200266856
COPE	0.463620930091554
COPG	0.36483133737296625
COPG1	0.4630033303057826
COPG2	0.4631435493640218
COPRS	0.4764026042802405
COPS2	0.5073146458782551
COPS3	0.48498398503155427
COPS4	0.48939166053313704
COPS5	0.5383911283224785
COPS6	0.502497207071039
COPS7A	0.4771309122675652
COPS7B	0.4721810547116216
COPS8	0.48115403976843696
COPS9	0.46677654671428137
COPZ1	0.46311549875840347
COPZ2	0.4625412092066661
COQ10A	0.3836678374310085
COQ10B	0.3836678374310085
COQ3	0.34473197781885395
COQ4	0.28542366554684584
COQ5	0.34473197781885395
COQ6	0.4534887168994455
COQ7	0.5003271608977296
COQ8B	0.34473197781885395
COQ9	0.39938889033976654
CORIN	0.41698704839809136
CORO1A	0.48026253807744246
CORO1B	0.47396640426455094
CORO1C	0.49082097695615895
CORO2A	0.48127517623363547
CORO2B	0.45673924080876865
CORO7	0.4625272199370917
CORT	0.4657671925443138
CORTBP1	0.3966747075454569
COTL1	0.48604754640223746
COX11	0.3539308940267074
COX14	0.3564054161131697
COX16	0.35392270307799123
COX17	0.47442221188149525
COX18	0.35392270307799123
COX19	0.3785677154244127
COX20	0.35392270307799123
COX4I1	0.4231716428235424
COX4I2	0.447242206235012
COX5A	0.46114645840243645
COX5B	0.4795396820419554
COX6A1	0.36056490781345785
COX6A2	0.3616221328919366
COX6B1	0.3545545174228549
COX6C	0.4475956332133345
COX7A1	0.4948710481183057
COX7A2	0.3447242071095282
COX7A2L	0.4176475407597564
COX7B	0.3539308940267074
COX7C	0.3536526142959554
COX8A	0.3662029165968248
CP	0.4557999523128278
CPA3	0.45351561341597224
CPA4	0.5075503634130961
CPAMD8	0.38561234524319826
CPB2	0.4538790289072238
CPE	0.49311579015251666
CPEB1	0.4845844291644222
CPEB2	0.4939918599392726
CPEB3	0.48769054148861535
CPEB4	0.4939918599392726
CPLANE1	0.4779809345210189
CPLANE2	0.3544394743551116
CPLX1	0.43832043565491546
CPLX2	0.43859699437880006
CPLX3	0.43843353114876293
CPLX4	0.43843353114876293
CPM	0.42616692211230317
CPN1	0.4440734072826529
CPN2	0.5129125301851355
CPNE1	0.47512971075278837
CPNE2	0.4286034584232505
CPNE3	0.5031088594269171
CPNE4	0.4527503108532181
CPNE5	0.45320649596965384
CPNE6	0.42143408289241624
CPNE7	0.4224819050776286
CPOX	0.4301586408640864
CPS1	0.5049694568268119
CPSF1	0.4670046111094146
CPSF2	0.4715113769501141
CPSF3	0.4936251250766599
CPSF3L	0.46005053847542265
CPSF4	0.4716422513492675
CPSF6	0.47000430266150345
CPSF7	0.4805794733203444
CPT1A	0.4862948359196133
CPT1B	0.4806701030927835
CPT1C	0.4806701030927835
CPT2	0.4710901641869205
CPXM2	0.45140057262611055
CR1	0.3798653717181251
CR1L	0.4604106454720617
CR2	0.46442345652768074
CRABP1	0.3779128672745694
CRABP2	0.4969616222012803
CRACR2A	0.383898985841952
CRACR2B	0.3640237080764562
CRADD	0.4805492709904475
CRAMP1	0.4712353249314393
CRAT	0.3965924120225098
CRB1	0.4594838205690593
CRB2	0.42740560632738045
CRB3	0.4522014252343357
CRBN	0.48156311994206
CRCP	0.4560174141221374
CRCT1	0.464310653672162
CREB1	0.5508410474372366
CREB3	0.5026128109902389
CREB3L1	0.5009171306911235
CREB3L2	0.5056205779276599
CREB3L3	0.5021012541860923
CREB3L4	0.5008843180924931
CREB5	0.5083095127301736
CREBBP	0.5820583085940474
CREBL2	0.4861866158003497
CREBRF	0.48397101174087787
CREBZF	0.4856770833333333
CREG1	0.4762542430942668
CRELD1	0.4631435493640218
CRELD2	0.3516844889042198
CREM	0.49113623225640696
CRH	0.4646209934680237
CRHBP	0.4873952258023393
CRHR1	0.4725312075145223
CRHR2	0.4771606864274571
CRIP1	0.5132395878779743
CRIP2	0.49178377335434287
CRIPAK	0.4986143262365101
CRIPT	0.4858776806989674
CRK	0.5163065496286293
CRKL	0.5134808447772219
CRLF1	0.47442221188149525
CRLF2	0.46568209500609015
CRLF3	0.46194043375823113
CRLS1	0.4088381543067957
CRMP1	0.47677391195909713
CRN	0.441305477001212
CRNKL1	0.4854920634920635
CRNN	0.46000902391337045
CROCC	0.3637379887736657
CROP	0.444241103848947
CROT	0.4356607697347805
CRP	0.4532870946706977
CRTAM	0.4127999568116177
CRTAP	0.44236498799571894
CRTC1	0.4954803175117447
CRTC2	0.49618766425489114
CRTC3	0.49609108898043924
CRX	0.4617172876034056
CRY1	0.4929568384746801
CRY2	0.4868211625389954
CRYAA	0.4507353591323057
CRYAB	0.4939918599392726
CRYBA1	0.442505787037037
CRYBA2	0.4236288088642659
CRYBA4	0.4082705964013028
CRYBB1	0.347047610402578
CRYBB2	0.367496515595713
CRYBB3	0.33678345702393797
CRYGB	0.33249989129016827
CRYGC	0.42947007778932295
CRYGD	0.4420325461745238
CRYGS	0.4419942196531792
CRYM	0.48430819900560534
CRYZ	0.4875506105142347
CS	0.46607948311593317
CSDA	0.44608114809089056
CSDE1	0.4043520795325348
CSE1L	0.47751826640854306
CSF1	0.49308399161695954
CSF1R	0.49172052345583744
CSF2	0.5139467670385804
CSF2RA	0.5007859060842229
CSF2RB	0.499330655957162
CSF3	0.4731452261617474
CSF3R	0.46791910167365297
CSGALNACT1	0.4000366214130634
CSGALNACT2	0.40060248853962016
CSH1	0.4837413804010881
CSH2	0.48615570461264584
CSHL1	0.43497923658911203
CSK	0.504836100749348
CSN1S1	0.4335733726468587
CSN2	0.4965420955225819
CSN3	0.45995368281752835
CSNK1A1	0.5158363409451209
CSNK1A1L	0.4789389621371081
CSNK1D	0.5175646405848111
CSNK1E	0.5150545601508824
CSNK1G1	0.5016071897139859
CSNK1G2	0.49817577692357806
CSNK1G3	0.49187867871731367
CSNK2A1	0.5380123131046614
CSNK2A2	0.4999346191565871
CSNK2A3	0.48335914535857644
CSNK2B	0.5092743681108262
CSNK2B-LY6G5B-1072	0.4830232778497205
CSPG4	0.4650731380956725
CSPG5	0.4010331987203021
CSRNP1	0.4947589776771271
CSRNP2	0.4642119961146188
CSRNP3	0.4436740259363486
CSRP1	0.4989396757038922
CSRP2	0.4720353108216557
CSRP2BP	0.3872429859211992
CSRP3	0.4478053351292788
CST2	0.49205276705276707
CST3	0.46908165143242747
CST5	0.3627371916508539
CST7	0.4403651232434923
CSTA	0.44792337882959404
CSTB	0.4971716514954486
CSTF1	0.4865423771952151
CSTF2	0.4800966911533873
CSTF2T	0.48273358585858583
CSTF3	0.46099354916500873
CTAG1A	0.3341855688125519
CTAG1B	0.34456886645787804
CTAG2	0.49767320771909274
CTBP1	0.4957694427334911
CTBP2	0.4843542154937607
CTC1	0.39832782017555285
CTCF	0.5260749914000687
CTCFL	0.4939918599392726
CTDNEP1	0.3954643014144967
CTDP1	0.4743927784843503
CTDSP1	0.4799008378573446
CTDSP2	0.48103296426774034
CTDSPL	0.47726492525668635
CTDSPL2	0.41227691809996225
CTF1	0.4623454364059619
CTGF	0.48716233435270134
CTH	0.4508815378265228
CTHRC1	0.47674418604651164
CTIF	0.45248239540801233
CTLA4	0.4886254712761199
CTNNA1	0.5059216620351992
CTNNA2	0.4717440927879573
CTNNA3	0.4807758810399572
CTNNAL1	0.4551894514391166
CTNNB1	0.6170015331235374
CTNNBIP1	0.4971231674414069
CTNNBL1	0.4797502901778712
CTNND1	0.4966711051930759
CTNND2	0.4850608982491753
CTPS	0.47493788819875776
CTPS1	0.4593182159483406
CTPS2	0.41
CTR9	0.4901916789537791
CTRB1	0.4418665125686218
CTRB2	0.33846800787906955
CTRC	0.4066530167256096
CTRL	0.3895214080130409
CTSA	0.4147591668474723
CTSB	0.482581255916693
CTSC	0.46777597650873276
CTSD	0.4874573678003379
CTSE	0.391205361710836
CTSF	0.4692255768286696
CTSG	0.4679047852160078
CTSH	0.49450300717842594
CTSK	0.4831911532385466
CTSL	0.4884070005109862
CTSL1	0.39934717326021674
CTSO	0.4754399054902692
CTSS	0.47467254329877706
CTSV	0.4640992959456179
CTSW	0.4754399054902692
CTSZ	0.44888314890369546
CTTN	0.4946309593117278
CTTNBP2	0.4057790278072596
CTU1	0.3341855688125519
CTU2	0.3341855688125519
CUBN	0.43458368854788293
CUEDC1	0.44655006277922155
CUEDC2	0.4860938940275261
CUGBP1	0.44285176497842643
CUGBP2	0.39640737188625935
CUL1	0.5121738839210959
CUL2	0.4856925080191825
CUL3	0.4842315242859857
CUL4A	0.49123088783245533
CUL4B	0.49768940380109344
CUL5	0.49586589280503224
CUL7	0.49964061683220073
CUL9	0.4986305836322139
CUTC	0.402828995890844
CUX1	0.48253557567917205
CUX2	0.4938323430638078
CUZD1	0.44632850805510155
CWC15	0.4569849096070521
CWC22	0.4580525354179771
CWC25	0.46909603999877303
CWC27	0.4580936975796789
CWF19L1	0.47039463566177603
CWF19L2	0.4246168369613505
CX3CL1	0.49479099262326903
CX3CR1	0.45734023146625197
CXADR	0.49392804082423614
CXCL1	0.49178377335434287
CXCL10	0.48801735967067683
CXCL11	0.4799912118263708
CXCL12	0.5002616944717043
CXCL13	0.4623314589757543
CXCL14	0.4098022402057988
CXCL16	0.4566846836085645
CXCL2	0.49119933192008736
CXCL3	0.48851621146781665
CXCL5	0.4742015503875969
CXCL6	0.46469158310543907
CXCL8	0.5111125965041275
CXCL9	0.4862329899529442
CXCR1	0.47738411112845325
CXCR2	0.4789839639188173
CXCR3	0.47816027264484257
CXCR4	0.5223375913655305
CXCR5	0.4623314589757543
CXCR6	0.4552165500818574
CXXC1	0.49217945417095776
CXXC4	0.4813509175033836
CXXC5	0.4860320991577944
CXorf15	0.3798653717181251
CXorf26	0.4071618743343983
CXorf27	0.4546076099881094
CXorf40A	0.34159035068125976
CYB561D2	0.4504300188501414
CYB5A	0.40644766916493913
CYB5B	0.33187934027777777
CYB5R1	0.47126436781609193
CYB5R2	0.4612994691119691
CYB5R3	0.40504820425892574
CYB5R4	0.4271787709497207
CYB5RL	0.4271787709497207
CYBA	0.47365812865859325
CYBB	0.48964236544680306
CYC1	0.40619936784509547
CYCS	0.4717004410721446
CYFIP1	0.4862020728683156
CYFIP2	0.4825964845845562
CYHR1	0.4293012941077394
CYLC1	0.4853996064241732
CYLC2	0.4774437263900596
CYLD	0.48612479735528785
CYP11A1	0.5022001838959674
CYP11B1	0.47039463566177603
CYP11B2	0.46827729805866863
CYP17A1	0.48543042153377347
CYP19A1	0.5197987831820808
CYP1A1	0.44839617662581366
CYP1A2	0.40016223146767144
CYP1B1	0.4677616688077323
CYP21A2	0.4948710481183057
CYP24A1	0.49437512122583566
CYP26A1	0.4485539977708688
CYP26B1	0.4485539977708688
CYP26C1	0.4485539977708688
CYP27A1	0.470640733673909
CYP27B1	0.5052196894615131
CYP27C1	0.34703185985295454
CYP2A13	0.32937755761361187
CYP2A6	0.3293633700895934
CYP2A7	0.3171111018952432
CYP2B6	0.3171111018952432
CYP2C18	0.3569627935203772
CYP2C19	0.37419560057745477
CYP2C8	0.35474367896079795
CYP2C9	0.3780436556003263
CYP2D6	0.38621612748440537
CYP2D7	0.38621612748440537
CYP2E1	0.37419560057745477
CYP2F1	0.3397462955146291
CYP3A4	0.4214456968060187
CYP3A5	0.37534360887492635
CYP3A7	0.46998985832385753
CYP4A11	0.4657813784911522
CYP4A22	0.4838791330485683
CYP51A1	0.400907041367378
CYP7A1	0.4838791330485683
CYP7B1	0.48553830523541924
CYP8B1	0.48384851456955735
CYR61	0.4141750622901094
CYREN	0.47162770616172206
CYS1	0.351870599604252
CYSLTR1	0.4452369861418423
CYSLTR2	0.4646209934680237
CYTH1	0.44921278345670307
CYTH2	0.49300451321727917
CYTH3	0.4247347664278176
CYTH4	0.46637796956481964
CYTIP	0.46565373606966687
DAAM1	0.4802776207524653
DAAM2	0.49416744757165476
DAB1	0.4907579744560683
DAB2	0.505737623598664
DAB2IP	0.4962359659938997
DACH1	0.4819121447028424
DACH2	0.44328821125250006
DACT1	0.485230193229051
DACT2	0.4639022022690044
DACT3	0.4814569953406372
DAD1	0.46534201557935734
DAG1	0.4671472645630326
DAGLB	0.26894465645498833
DAO	0.4012752223767416
DAOA	0.3078982866576738
DAP	0.48300802223485567
DAP3	0.4763432487151534
DAPK1	0.4882354819142483
DAPK2	0.4854150134899222
DAPK3	0.4872709893261112
DAPL1	0.38115295466440696
DAPP1	0.4862639109697933
DARC	0.3639544015802375
DARS	0.48660430189639814
DARS1	0.4708001108272019
DARS2	0.47081460501200667
DAXX	0.4996242935084452
DAZ1	0.48306905047697263
DAZ2	0.3949128469980633
DAZ3	0.3983693245460939
DAZ4	0.4004661150099508
DAZAP1	0.39464788005470824
DAZAP2	0.4717004410721446
DAZL	0.4144107525133458
DBF4	0.45041675256972874
DBF4B	0.4615639996378233
DBH	0.5060221031036993
DBI	0.4886566973415133
DBN1	0.4425313964928526
DBNDD2	0.4224819050776286
DBNL	0.4617312279218623
DBP	0.48818872502074956
DBR1	0.48890664961636826
DBT	0.37056870774673484
DBX1	0.4579428058092529
DBX2	0.4579428058092529
DCAF1	0.49151507360030855
DCAF10	0.46524291929056005
DCAF11	0.46876532614026484
DCAF12	0.4876127921436087
DCAF13	0.455175903327579
DCAF15	0.4669618320610687
DCAF16	0.46852118501271406
DCAF17	0.46111864917835066
DCAF4	0.46111864917835066
DCAF5	0.47117724989986753
DCAF6	0.49162567910759636
DCAF7	0.49479099262326903
DCAF8	0.47455470737913485
DCBLD2	0.49781901041666665
DCC	0.48444627470856566
DCDC2	0.47833974539426355
DCHS1	0.4176931690929451
DCHS2	0.4512141150089989
DCK	0.4801569858712716
DCLK1	0.4702933759763823
DCLK3	0.46528538396008273
DCLRE1A	0.47572090708308706
DCLRE1B	0.4427620150550087
DCLRE1C	0.46181488751321154
DCN	0.4904903941755669
DCP1A	0.4814721531341498
DCP1B	0.43506585872379167
DCP2	0.43325400872570685
DCPS	0.32046016512300407
DCSTAMP	0.4539598670149608
DCT	0.4461982844138414
DCTD	0.45358286866769487
DCTN1	0.4979000488360736
DCTN2	0.48692966536122523
DCTN3	0.4966065919792174
DCTN4	0.46804798922690827
DCTN5	0.4728818800247372
DCTN6	0.46663411954962924
DCTPP1	0.49192614513638705
DCUN1D1	0.4591527306572192
DCUN1D2	0.4749968940241024
DCUN1D3	0.4271429768455157
DCX	0.4639303482587065
DCXR	0.4000366214130634
DDA1	0.46111864917835066
DDAH1	0.5080393329346887
DDAH2	0.4826574088685498
DDB1	0.5167601540852875
DDB2	0.4848917213608548
DDC	0.4859239959328927
DDHD1	0.36239336492890994
DDHD2	0.49618766425489114
DDI1	0.48447696889057845
DDI2	0.4785043804755945
DDIAS	0.5076177515185714
DDIT3	0.4923854599310989
DDIT4	0.5002780594720141
DDIT4L	0.3574300004674426
DDN	0.36387646331017415
DDO	0.41098062400902957
DDOST	0.4637193365474999
DDR1	0.4904903941755669
DDR2	0.49718781494847036
DDRGK1	0.4801117634131793
DDT	0.4341518807665011
DDX1	0.491657289824787
DDX10	0.40151753833228315
DDX11	0.46996097231185274
DDX11L8	0.4530990756103342
DDX12P	0.4530990756103342
DDX17	0.5098006533768918
DDX18	0.4710031106593982
DDX19A	0.4355242923050635
DDX19B	0.45177395054798974
DDX20	0.47753317720530836
DDX21	0.4874573678003379
DDX23	0.4537712895377129
DDX24	0.46952810782598015
DDX27	0.42614317162203585
DDX28	0.34797943023573313
DDX31	0.3632541567695962
DDX39	0.353808069590968
DDX39A	0.44495199301716615
DDX39B	0.4299772260803554
DDX3X	0.4953840173625733
DDX3Y	0.4820944454952399
DDX4	0.4477660010540493
DDX41	0.4914203084832905
DDX42	0.4602305215323964
DDX46	0.45734023146625197
DDX47	0.44846192193777307
DDX49	0.45802509808619607
DDX5	0.5286573561946902
DDX51	0.39530074702096313
DDX52	0.44103821196827686
DDX54	0.48692966536122523
DDX55	0.41821861241009656
DDX56	0.4584782348003358
DDX58	0.47875903953917914
DDX6	0.4316520364673008
DDX60	0.4807003206135664
DEAF1	0.46906726374873475
DEC1	0.4571488356799091
DECR	0.48285551907047236
DECR2	0.3965924120225098
DEDD	0.47514447275212823
DEDD2	0.47664017453638774
DEF6	0.49765701269118123
DEF8	0.4742015503875969
DEFA1	0.40288205695618956
DEFA3	0.424239902352419
DEFA4	0.36301272312951005
DEFA5	0.3711983300565548
DEFA6	0.36301272312951005
DEFB1	0.47708625799407267
DEFB103A	0.4657671925443138
DEFB104A	0.5050361612892573
DEFB4	0.3899186660207542
DEFB4A	0.4345096033640186
DEGS1	0.47250200828029415
DEK	0.4849532265736483
DENND1A	0.47329165635058185
DENND1B	0.4393025393542457
DENND1C	0.4393025393542457
DENND2A	0.4349421233753306
DENND3	0.41841313269493846
DENND4A	0.48284027405045304
DENND4B	0.4421220005782018
DENND4C	0.41754491344946215
DENND5A	0.4141189850794768
DENND5B	0.43463309270732675
DENND6A	0.43733020675455403
DENND6B	0.43733020675455403
DENR	0.509410079610939
DEPDC1	0.42799171610881004
DEPDC1B	0.4520410274600219
DEPDC5	0.4282553906468776
DEPDC7	0.4589460416541624
DEPP1	0.5070959612706413
DEPTOR	0.48279454476575323
DERL1	0.47143870032984986
DERL2	0.49657434165665487
DERL3	0.44272356193729556
DES	0.4349173847510167
DESI1	0.4951273998769709
DET1	0.4728233984664853
DEUP1	0.44397027231028274
DEXI	0.3956894098165541
DF	0.42481735603766774
DFFA	0.4765659083826737
DFFB	0.47644713066234656
DFNA5	0.44319828435634384
DFNB31	0.34717366628830876
DGAT1	0.422633687992262
DGAT2	0.4093744144337072
DGAT2L6	0.34711062690090333
DGCR14	0.3826311048839071
DGCR2	0.4660510757603462
DGCR6	0.49205276705276707
DGCR6L	0.38164757555339274
DGCR8	0.4737021434766448
DGKA	0.4902388203237698
DGKB	0.44177716151024066
DGKD	0.45334084306634254
DGKE	0.44177716151024066
DGKG	0.44177716151024066
DGKH	0.4429800422906468
DGKI	0.44177716151024066
DGKK	0.44177716151024066
DGKQ	0.4623454364059619
DGKZ	0.4718459782172719
DHCR24	0.5192692947607891
DHCR7	0.4940078172949575
DHDDS	0.40165462902166776
DHFR	0.465257073319136
DHH	0.43369633032726446
DHODH	0.3423397206303725
DHPS	0.4457560918736155
DHRS1	0.45458058379406696
DHRS2	0.4897834998718934
DHRS4	0.3965924120225098
DHRS7B	0.3655551571650532
DHRSX	0.3832832080200501
DHTKD1	0.36335772666793387
DHX15	0.49298862061184356
DHX16	0.46984546376232755
DHX29	0.36786779563167515
DHX30	0.44328821125250006
DHX33	0.4545265410449979
DHX34	0.3857290589451913
DHX36	0.4691679960731378
DHX37	0.4454315090437771
DHX38	0.46701887253404994
DHX58	0.4845076669623622
DHX8	0.4323231752134336
DHX9	0.4979162596861366
DIABLO	0.47133699069222706
DIAPH1	0.48186659104515234
DIAPH2	0.47305741153179903
DIAPH3	0.48218564762265104
DICER1	0.44751704562081174
DIDO1	0.4554334554334554
DIEXF	0.4495164751183093
DIMT1	0.4454834105275423
DIMT1L	0.41804712700235086
DIO2	0.3644401019946143
DIP2A	0.45673924080876865
DIRAS1	0.46598007251896767
DIRAS2	0.4786541471048513
DIS3	0.41571750890260145
DIS3L	0.39025697297573175
DIS3L2	0.48092707317840183
DISC1	0.4780257564391098
DISP1	0.44599008457276174
DISP2	0.44599008457276174
DISP3	0.44340388518411133
DIXDC1	0.4696434603691306
DKC1	0.466107893934776
DKFZP313C0640	0.40816163125867405
DKFZP313J1712	0.41806998359759434
DKFZP313N0733	0.36247066910004505
DKFZP313O211	0.4148041662146035
DKFZP434A0427	0.3830719903812434
DKFZP434C1615	0.38101051372763967
DKFZP434G1621	0.4935454721487123
DKFZP434G2016	0.49543216275754826
DKFZP434G247	0.34462321975842797
DKFZP434H018	0.4605492983195808
DKFZP434I0812	0.4575180996828816
DKFZP434J1672	0.4295303898438378
DKFZP434K0126	0.456602872241961
DKFZP434K0926	0.35575044198380945
DKFZP434L0816	0.4392268366936642
DKFZP434M052	0.47665503054481984
DKFZP434N181	0.4536097763540369
DKFZP434N1827	0.40034031413612564
DKFZP451O0517	0.4860166528951885
DKFZP564A2282	0.4788040075140889
DKFZP564B112	0.34933869383466204
DKFZP564P2062	0.31556032437116976
DKFZP564P2364	0.38909525748015467
DKFZP566D133	0.4817755095611631
DKFZP566E044	0.45729920459302675
DKFZP586A1021	0.4959141319151696
DKFZP586H0919	0.48845379922705934
DKFZP586I1223	0.34890830690607105
DKFZP586J0119	0.36521469169413
DKFZP586L2318	0.4751592356687898
DKFZP586M1622	0.4666198816134741
DKFZP586M2023	0.31556032437116976
DKFZP666E157	0.4935454721487123
DKFZP666F1010	0.44056810324959667
DKFZP666H126	0.4578057177069301
DKFZP666M044	0.4935454721487123
DKFZP666O0110	0.5048861010234401
DKFZP667A016	0.4813054698810348
DKFZP667O202	0.4329841449603624
DKFZP686A01208	0.4643529483208842
DKFZP686A03134	0.40683692471401967
DKFZP686A11192	0.46370527592480293
DKFZP686A1195	0.4453147749111875
DKFZP686A24188	0.4826878767793454
DKFZP686B23205	0.4852147978932673
DKFZP686C21148	0.459912185733189
DKFZP686D0638	0.4593044209514656
DKFZP686D0714	0.46534201557935734
DKFZP686D0880	0.31556032437116976
DKFZP686D09174	0.4734088657751362
DKFZP686D10173	0.4688946803617967
DKFZP686E07254	0.4850762838202176
DKFZP686E1183	0.3578481842006739
DKFZP686E191	0.45971863163590454
DKFZP686F17268	0.47038016732283466
DKFZP686F1789	0.4817299817299817
DKFZP686G10254	0.31842505257459347
DKFZP686G14213	0.49604281543950696
DKFZP686G1646	0.4111574136308644
DKFZP686G1650	0.4031263180092788
DKFZP686G18222	0.45248239540801233
DKFZP686H05229	0.4496089845357794
DKFZP686I05169	0.3814571849043426
DKFZP686I0746	0.45971863163590454
DKFZP686I24235	0.3547025397193552
DKFZP686J04131	0.48195770697425233
DKFZP686J08252	0.4539868194502167
DKFZP686J1372	0.45573203802485324
DKFZP686J1569	0.4271071887393174
DKFZP686K04147	0.4651014263556461
DKFZP686K08123	0.4105062543619477
DKFZP686L02273	0.4959141319151696
DKFZP686L0787	0.4935454721487123
DKFZP686L0869	0.3990762245244122
DKFZP686L17145	0.3990762245244122
DKFZP686L18142	0.44120362356471066
DKFZP686L1857	0.39595577764544443
DKFZP686L20222	0.4756617212528382
DKFZP686M05248	0.3654154022604
DKFZP686M09245	0.4400989956545512
DKFZP686M216	0.48384851456955735
DKFZP686N0561	0.4168506555455611
DKFZP686N1815	0.47090158886562383
DKFZP686N1969	0.4878772411152938
DKFZP686N2325	0.5012454932808915
DKFZP686O0451	0.5144308396124866
DKFZP686O088	0.45039022235311443
DKFZP686O12165	0.4668335419274093
DKFZP686O1553	0.3669409986323392
DKFZP686O2142	0.492306206541334
DKFZP686P1551	0.4675614528555705
DKFZP686P16143	0.3814571849043426
DKFZP686P168	0.3814571849043426
DKFZP686P1738	0.4835884138628889
DKFZP727A051	0.4946469579842805
DKFZP761C0417	0.478534326303273
DKFZP761H087	0.46230350665054415
DKFZP761I2124	0.4232067744077928
DKFZP761N1814	0.4800966911533873
DKFZP762E1511	0.47664017453638774
DKFZP762F247	0.4644798785117692
DKFZP762H177	0.4568893403441683
DKFZP762K123	0.4411527144752784
DKFZP762M013	0.441305477001212
DKFZP762N1113	0.43989644757658564
DKFZP779G118	0.4355366958106684
DKFZP779O2152	0.4645927636175836
DKFZP779P0659	0.4662642153724199
DKFZP781A0295	0.4105062543619477
DKFZP781A0677	0.4987932159165036
DKFZP781F1414	0.40683692471401967
DKFZP781H1425	0.3760358012245199
DKFZP781H1715	0.46804798922690827
DKFZP781J1951	0.4168506555455611
DKFZP781K2028	0.46311549875840347
DKFZP781N011	0.4806247839341274
DKFZP781N0293	0.4863412307203053
DKK1	0.4732330734001733
DKK2	0.4264283523408527
DKK3	0.48929771236602143
DKK4	0.426083806976485
DKKL1	0.4943911033524068
DLAT	0.413805233108748
DLC1	0.4848609746044831
DLD	0.46387405969424894
DLEU1	0.46235941468133995
DLG1	0.4901131301477422
DLG2	0.4717004410721446
DLG3	0.46876532614026484
DLG4	0.49941218731630854
DLG5	0.4885318170201891
DLGAP1	0.4442669145629376
DLGAP2	0.4349668648141301
DLGAP3	0.4449261026416851
DLGAP4	0.45342148956356737
DLGAP5	0.49936326530612246
DLK1	0.4793743338975613
DLK2	0.45320649596965384
DLL1	0.47498214119327886
DLL3	0.45973245152562753
DLL4	0.5016730087914972
DLST	0.4299772260803554
DLX1	0.48345082666835265
DLX2	0.47352613326727766
DLX3	0.4955284816278919
DLX4	0.49205276705276707
DLX5	0.4620939718990784
DLX6	0.4655970285575108
DMA	0.46650600939539993
DMAC2L	0.38641129949212927
DMAP1	0.4626251625979369
DMBT1	0.4893446819403558
DMBX1	0.4230662830585371
DMC1	0.467347125874767
DMD	0.4698743355762436
DMP1	0.47816027264484257
DMPK	0.4938642381967319
DMRT1	0.49340216163897405
DMRT2	0.4982406985078517
DMRT3	0.4801419107720323
DMRTA1	0.47588374408762757
DMRTA2	0.4581211431310287
DMRTB1	0.4401749992804306
DMRTC2	0.4150180466227035
DMTF1	0.48262694480386276
DMTN	0.46837769134176593
DMWD	0.4799912118263708
DMXL2	0.33840809010643713
DNA2	0.46003669945552444
DNAAF2	0.3093995306304119
DNAAF4	0.3093995306304119
DNAAF5	0.3542506370164466
