gene	degree
CDK11B	0.03060223631726934
MAP3K7IP1	0.013012489374223501
PRKDC	0.11076963316550056
CHEK1	0.06578173020336102
CAMKK1	0.023540181782514876
SVIL	0.0434839469038122
PRMT1	0.096514745308311
ING1	0.08546393774929707
NOLC1	0.043091610540770285
CENPJ	0.03805662721506572
EWSR1	0.06408160596351271
HDAC7	0.09442228470542079
PNN	0.03446021055384817
HSPD1	0.08690250441378408
NUMBL	0.023670960570195514
ATP5B	0.020989995422742432
KIF1B	0.03537566206761263
PRLR	0.05028444386320539
PRKCQ	0.13130190283136076
PRPF40A	0.06323154384358858
HSPA1A	0.03158307722487413
PRKCB	0.2537762374942784
CLK1	0.026678872686850194
PRMT5	0.05826194991172432
GSK3A	0.10756555286732493
PABPC1	0.0564964362780357
RABEP1	0.01379716210030733
SRPK1	0.05015366507552475
SPTBN1	0.05348852416138102
CDC5L	0.08023278624207154
TRA2B	0.05159223174001177
BCLAF1	0.039625972667233375
LUC7L2	0.035244883279932
KIAA0408	0.022232393905708494
PKP2	0.018309030275289347
ERC1	0.030406068135748383
PPFIA1	0.017916693912247435
CLINT1	0.018047472699928072
RAB11FIP5	0.020205322696658604
HTRA1	0.00948146210684627
GPSM1	0.07147060746746878
DISC1	0.026024978748447003
DFFA	0.017916693912247435
ACIN1	0.021251552998103707
RNPS1	0.08481004381089388
HNRNPM	0.04773425750343294
BAT1	0.009350683319165632
MCM5	0.03419865297848689
PRPF4B	0.03177924540639508
ALB	0.019420649970574775
SFRS3	0.011770090891257438
HNRNPH1	0.0540770287059439
SRRM1	0.049107434774079646
SF3B3	0.0510037271954489
PUF60	0.05322696658601975
P4HB	0.025894199960766365
TAF15	0.04956516053096188
LBR	0.0205322696658602
APOBEC1	0.013208657555744458
KHSRP	0.03164846661871445
APOA1	0.042633884783888056
BMP1	0.009808409076047865
KLKB1	0.015170339370954031
NFKB1	0.3127574707382463
RELA	0.3442097691754398
STAT1	0.27574707382462565
STAT3	0.306153141960374
MUC1	0.051265284770810174
AGO2	0.04283005296540901
DDX20	0.03720656509514157
HMGA1	0.08232524684496174
ISG15	0.09076047865036291
PHAX	0.0410645393317204
PIAS3	0.10109200287713332
PML	0.16818152095730074
SUMO1	0.18060550578696136
SUMO2	0.09952265742496567
TOP2A	0.07271300595043484
UBE2I	0.18276335578369188
CASP1	0.04982671810632316
CASP10	0.026613483293009874
CASP2	0.024390243902439025
CASP4	0.015104949977113712
CASP6	0.031386909043353166
APOB	0.057804224154842085
ATP13A2	0.0174589681553652
DVL2	0.13306741646504938
DVL3	0.08337147714640686
IL7R	0.07657098018701367
BHLHE40	0.06244687111750474
AARS	0.013143268161904139
CEBPB	0.1978683057608056
NTRK1	0.1328058588896881
FASN	0.022036225724187536
ACADM	0.01909370300137318
AATF	0.0318446348002354
AR	0.28869417380500884
ATM	0.10586542862747662
ATR	0.05466553325050677
CHEK2	0.03805662721506572
DAPK3	0.03805662721506572
E2F1	0.15379585431243054
E2F2	0.0417838226639639
E2F3	0.05538481658275028
E2F6	0.042699274177728376
ELF1	0.03295625449552083
FOXP3	0.09540312561302557
HDAC1	0.25606486627868963
MAGED1	0.025240306022363174
MAPKAPK2	0.033087033283201464
MAX	0.13842934675995555
PAWR	0.05401163931210358
RB1	0.1707970967109135
RBBP8	0.03537566206761263
SIRT7	0.03406787419080625
SP1	0.3070685934741385
TFDP1	0.070489766559864
USF1	0.11305826194991173
ABCA1	0.059569737788530704
ABCA12	0.004969593931864252
APOA2	0.03563721964297391
APOA4	0.008500621199241483
APOA5	0.01752435754920552
APOE	0.040149087817955925
JUN	0.3717387039822141
NR1H2	0.06100830445301772
RXRA	0.21552344209769175
SP3	0.08088668018047473
USF2	0.08579088471849866
ABCA2	0.035506440855293274
EGR1	0.21029229059046622
SP4	0.010658471195972014
ABCA7	0.004773425750343295
ABCB1	0.06205453475446283
CDX2	0.03295625449552083
CEBPA	0.13810239979075395
EGR2	0.06944353625841888
ETS1	0.12005492709082587
HIF1A	0.21140391028575165
WT1	0.03400248479696593
NR1H4	0.026417315111488916
FOS	0.29111358137710064
FABP6	0.016935853004642648
ABCD4	0.017982083306087752
TFAP2A	0.09899954227424312
EED	0.0835676453279278
CBX3	0.04302622114692997
CBX5	0.06807035898777218
ELOC	0.06440855293271432
LRPPRC	0.019812986333616688
PSMA2	0.08297914078336494
PSMA5	0.07552474988556857
PSMB3	0.09926109984960439
PSMD14	0.07807493624534101
RFC4	0.07526319231020728
RNASEL	0.019747596939776367
RRP1B	0.023801739357876155
RTRAF	0.011900869678938077
SLC25A4	0.017197410580003923
SMARCA5	0.0784018832145426
XRCC5	0.06748185444320931
COPS5	0.18459425881122082
DHX9	0.08225985745112142
HNRNPA0	0.04760347871575231
ABCF2	0.0028771333289740403
CASP9	0.04766886810959262
OAS1	0.048976655986399005
OAS2	0.03485254691689008
OAS3	0.03583338782449487
OASL	0.038906689334989863
ABCG1	0.04734192114039103
ABCG2	0.003073301510494998
PIM1	0.09226443470869025
AGPAT2	0.0007846727260838293
ABHD14B	0.03877591054730923
TAF1	0.131759628588243
PLIN1	0.06303537566206761
PLIN2	0.02491335905316158
CDK6	0.09520695743150462
HNRNPK	0.08441770744785196
KRT19	0.030340678741908062
KRT31	0.013470215131105735
ATF3	0.0825214150264827
BAZ2A	0.036160334793696465
BCL2L1	0.10429608317530897
BCL3	0.10089583469561238
BRCA1	0.27450467534165957
BRCA2	0.04760347871575231
BRF2	0.03537566206761263
CBFB	0.0797750604851893
CCND2	0.07029359837834304
CDK2	0.11770090891257438
CDK5	0.09206826652716929
CHRD	0.010200745439089779
DDB1	0.13130190283136076
FOSL1	0.06113908324069836
FOXF2	0.0232786242071536
GATA2	0.11927025436474205
GTF2F1	0.08199829987576016
GTF2IRD1	0.01758974694304584
HDAC2	0.2176812920944223
IRF1	0.090368142287321
ITGB3	0.11331981952527301
JAK1	0.1067808801412411
LATS2	0.01732818936768456
MAVS	0.05276924082913752
MED14	0.06303537566206761
MED25	0.03720656509514157
MSH5	0.02112077421042307
MYC	0.25148760870986725
NCOA3	0.25514941476492514
NELFB	0.033740927221604655
NELFE	0.036225724187536786
NFKBIA	0.22709736480742823
ORC1	0.0410645393317204
PARP1	0.15281501340482573
PCNA	0.1287517164715883
PDGFRA	0.11475838618976002
PPP3CA	0.02700581965605179
PRDX1	0.016870463610802328
RAD51	0.03923363630419146
RAD52	0.02386712875171647
RAD9A	0.030798404498790295
RUNX1	0.099588046818806
RUNX2	0.12548224677957234
RYBP	0.02340940299483424
SEMA7A	0.019289871182894134
SIRT6	0.04001830903027529
SMARCA4	0.1092002877133329
SMARCB1	0.07212450140587197
SORBS3	0.01615118027855882
SRPK2	0.025240306022363174
STAT2	0.12051265284770811
STAT5A	0.21506571634080954
STAT5B	0.19871836788072975
STK4	0.03701039691362061
TERT	0.053684692342901984
TOPBP1	0.03504871509841104
TP63	0.11685084679265023
TP73	0.1479108088668018
TRAF6	0.2047995815078794
TRIM39	0.028575165108219447
TWIST1	0.05087294840776826
UHMK1	0.0037925848427385078
XRCC6	0.10658471195972014
ZNF263	0.024978748447001896
BCL6	0.0784018832145426
IKZF3	0.0773556529130975
PAX5	0.04884587719871837
ABRAXAS1	0.03151768783103381
BABAM1	0.03243313934479827
BABAM2	0.035506440855293274
BARD1	0.061466030209899956
BRCC3	0.03243313934479827
H2AFX	0.09193748773948866
H4C1	0.17007781337866998
HERC2	0.03929902569803178
MDC1	0.04126070751324135
MRE11	0.04524946053750082
NBN	0.05316157719217943
NSD2	0.07218989079971229
PAXIP1	0.07238605898123325
PIAS4	0.12953638919767213
RAD50	0.06244687111750474
RIF1	0.03361014843392402
RNF168	0.030667625711109658
RNF4	0.04583796508206369
RNF8	0.04171843327012359
TP53BP1	0.05865428627476624
UBE2N	0.06800496959393186
UBE2V2	0.0451840711436605
UIMC1	0.033087033283201464
NLRP3	0.016870463610802328
ABT1	0.022493951481069772
GTF2B	0.07748643170077814
TBP	0.14366049826718108
EEF1A2	0.026024978748447003
ACAA1	0.015628065127836266
PPARA	0.13614071797554436
PPARG	0.13045184071143662
RXRB	0.05584254233963251
RXRG	0.051853789315373044
BNIP3	0.019289871182894134
FKBP2	0.0102661348329301
PGK1	0.04590335447590401
ACACA	0.03132151964951285
PRKAA1	0.090368142287321
PRKAA2	0.09520695743150462
PRKAB1	0.10122278166481397
PRKAB2	0.08821029229059046
PRKAG1	0.09200287713332897
PRKAG2	0.08533315896161643
PRKAG3	0.08500621199241483
SIRT1	0.12149349375531289
SREBF1	0.07676714836853463
ACACB	0.01602040149087818
CPT1A	0.03472176812920944
CPT1B	0.029556006015824234
CPT1C	0.029556006015824234
MLX	0.01307787876806382
MLXIPL	0.04230693781468646
ACADL	0.011573922709736482
HADHB	0.032498528738638593
PPARD	0.09056431046884196
LDHA	0.039756751454914016
PXDN	0.036814228732099656
ADAMTS1	0.003923363630419146
ADAMTS4	0.008369842411560845
ADAMTS5	0.008631399986922122
B4GALT1	0.012031648466618715
CTSB	0.02386712875171647
HAPLN1	0.044922513568299224
PCOLCE	0.016412737853920095
SOX9	0.06395082717583209
TNC	0.03838357418426731
TNFAIP6	0.016935853004642648
CORO1A	0.02556725299156477
DEK	0.03563721964297391
SF3B1	0.07382462564572026
GTF2E1	0.04145687569476231
IL6ST	0.06892042110769633
TNPO1	0.022167004511868177
ACD	0.014189498463349244
LMNA	0.0417838226639639
LMNB1	0.029425227228143596
NEIL3	0.02118616360426339
POT1	0.014189498463349244
REC8	0.01968220754593605
SMC1B	0.016543516641600732
STAG3	0.017066631792323286
SUN1	0.01595501209703786
SUN2	0.015039560583273394
SYCP2	0.016608906035441053
SYCP3	0.01667429542928137
SYNE1	0.018766756032171584
SYNE2	0.01739357876152488
TERF1	0.025109527234682537
TERF2	0.027463545412934023
TERF2IP	0.02112077421042307
TINF2	0.01680507421696201
AGT	0.09605701955142876
ACE2	0.006865886353233506
ACHE	0.029490616621983917
ATF1	0.08716406198914536
CREB1	0.21408487543320473
SAP18	0.03988753024259465
SF3A2	0.04472634538677826
CCL17	0.022101615118027856
CCL2	0.07003204080298175
CCL5	0.06002746354541293
CCL7	0.02550186359772445
CCL8	0.020989995422742432
CXCL8	0.11430066043287779
CCL1	0.04420323023605571
CCL11	0.07277839534427516
CCL13	0.04714575295887007
CCL14	0.027921271169816256
CCL15	0.021643889361145623
CCL15-CCL14	0.018570587850650626
CCL16	0.04145687569476231
CCL19	0.05701955142875826
CCL20	0.04995749689400379
CCL21	0.04387628326685412
CCL22	0.027528934806774343
CCL23	0.044922513568299224
CCL24	0.023147845419472964
CCL25	0.03877591054730923
CCL26	0.027136598443732427
CCL3	0.02975217419734519
CCL3L1	0.027790492382135618
CCL4	0.08206368926960048
CCL4L1	0.021578499967305303
CX3CL1	0.06120447263453868
CXCL10	0.06604328777872229
CXCL9	0.061269862028379
XCL1	0.04439939841757667
XCL2	0.03792584842738508
NME2	0.03576799843065455
ACO1	0.033675537827764335
ALDOC	0.016412737853920095
CKB	0.008566010593081803
GPD1	0.008827568168443078
GPD1L	0.0034656378735369122
GPD2	0.013535604524946053
MCL1	0.06944353625841888
ACOT8	0.01758974694304584
IRF3	0.07833649382070228
ACOX1	0.0219054469365069
HNF4A	0.0889949650166743
ACOX2	0.01889753481985222
ACOX3	0.023017066631792323
ACP5	0.05283463022297783
FOSB	0.060158242333093574
FOSL2	0.049107434774079646
JUNB	0.13234813313280586
JUND	0.16837768913882167
NFATC1	0.11985875890930492
ACSBG1	0.016870463610802328
ACSBG2	0.016870463610802328
ACSL1	0.016870463610802328
ACSL3	0.021316942391944028
ACSL4	0.016870463610802328
ACSL5	0.016870463610802328
ACSL6	0.01732818936768456
ACSM3	0.012881710586542862
HOXA9	0.029490616621983917
SIRT3	0.00869678938076244
ACSS2	0.020074543908977963
CKM	0.005623487870267443
MRTFA	0.030340678741908062
PRKN	0.05316157719217943
TNNI3	0.06695873929248676
TRIM63	0.012097037860459034
CALD1	0.023736349964035834
FBLN1	0.028705943895900084
IL36A	0.008631399986922122
TGFB1I1	0.02471719087164062
ACTL6A	0.05754266657948081
ACTL6B	0.019812986333616688
ACTR5	0.021578499967305303
ACTR8	0.022101615118027856
ARID1A	0.07931733472830707
ARID1B	0.0564964362780357
ARID2	0.013012489374223501
ATF2	0.19904531484993135
BAZ1B	0.05119989537696985
BRD7	0.03164846661871445
BRD8	0.033217812070882105
CARM1	0.1314326816190414
CAV1	0.19518734061335252
CCNT2	0.05218073628457464
CD3EAP	0.03230236055711764
COL1A1	0.0869678938076244
COPS2	0.10056888772641077
COPS3	0.05394624991826326
COPS4	0.05996207415157262
COPS6	0.08140979533119728
COPS7A	0.042699274177728376
COPS7B	0.04041064539331721
COPS8	0.044987902962139545
CSNK2B	0.09553390440070621
CUL4A	0.06591250899104166
CUL4B	0.06637023474792389
DDB2	0.052115346890734326
DDX21	0.04132609690708167
DMAP1	0.013535604524946053
DPF1	0.013993330281828288
DPF3	0.010789249983652651
EP400	0.030340678741908062
EPC1	0.02700581965605179
ERCC6	0.07689792715621527
FBXO25	0.03393709540312562
FN1	0.10285751651082195
GPS1	0.05283463022297783
GTF2A1	0.06735107565552867
GTF3A	0.029229059046622638
HNRNPA1	0.10998496043941673
HNRNPU	0.07637481200549272
ING3	0.027463545412934023
INO80	0.023932518145556792
INO80B	0.020728437847381154
INO80C	0.022820898450271368
INO80D	0.020009154515137646
INO80E	0.019486039364415092
IRF-1	0.023736349964035834
IRF2	0.08121362714967632
IRF7	0.09324527561629505
ITGA5	0.054992480219708366
ITGAX	0.06375465899431113
KAT2B	0.14464133917478586
KDM3A	0.0670895180801674
KDM3B	0.042045380239325185
MCRS1	0.033021643889361144
MEAF6	0.0263519257176486
MEF2C	0.12580919374877395
MORF4L1	0.010200745439089779
MORF4L2	0.026482704505329236
MRGBP	0.007781337866997973
MYBBP1A	0.04119531811940103
MYO1C	0.044334009023736354
NFRKB	0.02484796965932126
PBRM1	0.014385666644870202
PFDN5	0.025174916628522854
PHF10	0.051919178709213365
POLR1A	0.03334859085856274
POLR1B	0.04629569083894593
POLR1C	0.03583338782449487
POLR1D	0.03884129994114955
POLR1E	0.033217812070882105
POLR2	0.0376642908520238
POLR2E	0.1403256391813248
POLR2F	0.13365592100961224
POLR2H	0.13202118616360425
POLR2K	0.13287124828352842
POLR2L	0.13600993918786372
RAD1	0.0318446348002354
RAD23B	0.05159223174001177
RBX1	0.1242398482966063
RPA1	0.09586085136990781
RRN3	0.02412868632707775
RUVBL1	0.06761263323088995
RUVBL2	0.048322762047995814
SET	0.028705943895900084
SMARCA2	0.11266592558686982
SMARCC1	0.08127901654351664
SMARCC2	0.05290001961681815
SMARCD1	0.042633884783888056
SMARCD2	0.03243313934479827
SMARCD3	0.058000392336363046
SMARCE1	0.07925194533446675
STK3	0.02484796965932126
TAF1A	0.04387628326685412
TAF1B	0.04459556659909763
TAF1C	0.04420323023605571
TAF1D	0.05113450598312954
TAF7	0.06682796050480612
TFPT	0.021382331785784345
THRA	0.0626430392990257
TRRAP	0.045511018112862095
TWISTNB	0.032563918132478914
UCHL5	0.039037468122670504
VPS72	0.031386909043353166
XPC	0.05224612567841496
YEATS4	0.009612240894526908
YY1	0.16268881187471393
ZNF703	0.013143268161904139
ZNRD1	0.03511410449225136
BCL11A	0.019486039364415092
HSPB1	0.09801870136663833
PKNOX1	0.057281109004119535
RACK1	0.11482377558360034
RNF2	0.05630026809651475
SRF	0.0807559013927941
TRADD	0.055450205976590596
CDK9	0.07846727260838292
CHAF1A	0.03125613025567253
CREBBP	0.30563002680965146
FBXO6	0.04453017720525731
FEN1	0.02844438632053881
FOXN1	0.015693454521676583
FOXR1	0.004904204538023932
GMFB	0.032171581769437
H2AZ1	0.01680507421696201
HINT1	0.006277381808670634
KAT2A	0.08585627411233898
MED1	0.14470672856862618
MTDH	0.013862551494147649
RBBP4	0.11920486497090173
SNW1	0.09389916955469824
SUPT16H	0.04982671810632316
TBL1XR1	0.08579088471849866
TFCP2L1	0.016216569672399136
TOP2B	0.0232786242071536
WDR77	0.034329431766167526
ALDOA	0.0379912378212254
ANKRD1	0.03236774995095795
CSRP1	0.05466553325050677
PDLIM3	0.015039560583273394
PDLIM4	0.017655136336886156
TRAF4	0.03655267115673838
TSG101	0.05584254233963251
CACNB2	0.054273196887464854
CAMK2A	0.09062969986268228
CAMK2B	0.07683253776237495
CAMK2D	0.07833649382070228
CAMK2G	0.08474465441705356
CSRP3	0.006146603020989996
NCOA1	0.13679461191394757
SCN5A	0.052115346890734326
TNNC2	0.0066697181717125485
FBP1	0.01458183482639116
NOS2	0.12247433466291768
RIPK3	0.03406787419080625
INS	0.10913489831949258
PTGES3	0.04420323023605571
AJUBA	0.09448767409926111
BCL2L10	0.02484796965932126
BCL2L2	0.02615575753612764
MYCBP	0.029229059046622638
PSMC4	0.09337605440397567
BAK1	0.06931275747073824
BMP2	0.018635977244490943
ELF5	0.051330674164650494
HMGB1	0.0776825998822991
HNRNPA2B1	0.05224612567841496
NR5A1	0.08467926502321324
NR5A2	0.03446021055384817
PBX3	0.02170927875498594
RPRD1B	0.03831818479042699
POU5F1	0.07807493624534101
POU5F1B	0.02785588177597594
PSMA3	0.10357679984306546
SUB1	0.03687961812593998
ACTR6	0.001830903027528935
SRCAP	0.05159223174001177
ACVR1	0.04328777872229125
ACVR2A	0.016347348460079774
ACVR2B	0.017262799973844244
ACVRL1	0.027267377231413065
AMH	0.02837899692669849
AMHR2	0.017720525730726477
BAMBI	0.01667429542928137
BMP10	0.00941607271300595
BMP4	0.02556725299156477
BMP5	0.015562675733995945
BMP6	0.023017066631792323
BMP7	0.029359837834303276
BMP8B	0.01758974694304584
BMPR1A	0.030667625711109658
BMPR2	0.03406787419080625
DCAF6	0.039495193879552734
ENG	0.043222389328450926
GDF1	0.010004577257568823
GDF11	0.014320277251029884
GDF2	0.012162427254299352
GDF5	0.01451644543255084
GDF6	0.014451056038710521
GDF7	0.01013535604524946
HJV	0.00954685150068659
IGSF1	0.033806316615444976
INHBA	0.017655136336886156
INHBB	0.013012489374223501
INHBC	0.01092002877133329
INHBE	0.0102661348329301
MED16	0.06061596808997581
MSTN	0.015628065127836266
NODAL	0.010069966651409142
RGMA	0.011116196952854247
RGMB	0.012227816648139673
SMAD1	0.12273589223827895
SMAD5	0.07140521807362846
SMAD6	0.030667625711109658
SMAD9	0.06460472111423528
SOCS6	0.06852808474465442
SQSTM1	0.08977963774275813
TGFB2	0.033152422677041785
TGFB3	0.028771333289740405
THRB	0.07984044987902962
USP21	0.017655136336886156
VDR	0.08873340744131303
WDR61	0.05152684234617145
CFC1	0.017066631792323286
ELAVL2	0.04171843327012359
FUS	0.05675799385339698
NLK	0.039102857516510825
ACVR1C	0.008173674230039887
BMPR1B	0.04368011508533316
DAXX	0.0698358726214608
IRF8	0.09095664683188387
MAGI2	0.013208657555744458
SMURF2	0.08481004381089388
TAL1	0.12306283920748055
ZFYVE16	0.02556725299156477
CTCFL	0.05316157719217943
ADA	0.01902831360753286
LEF1	0.09409533773621918
NFIC	0.06375465899431113
IL10RA	0.04891126659255869
ARID4B	0.028182828745177534
DDX3X	0.05950434839469038
DLL1	0.023147845419472964
DLL3	0.008369842411560845
DTX1	0.039037468122670504
KIAA1149	0.036225724187536786
NOTCH1	0.11619695285424704
NOTCH2	0.03517949388609168
NOTCH3	0.06767802262473027
TSPAN14	0.036225724187536786
TSPAN15	0.03759890145818348
TSPAN33	0.036814228732099656
TSPAN5	0.036225724187536786
SH3GLB1	0.022167004511868177
TIMP3	0.055123259007389
DKFZP434N181	0.008892957562283399
FURIN	0.015497286340155627
GHR	0.05610409991499379
IL6R	0.05708494082259857
PDIA3	0.018374419669129668
SHH	0.06826652716929314
TNF	0.16242725429935265
TNFRSF1B	0.05061139083240698
ADAM19	0.025109527234682537
CD9	0.02340940299483424
MIPEP	0.023736349964035834
ADAM23	0.0075851696854770155
CACNG2	0.05322696658601975
CACNG3	0.04649185902046688
CACNG4	0.046688027201987836
CACNG8	0.046034133263584645
PRNP	0.04119531811940103
PLAU	0.04583796508206369
ADAM8	0.011900869678938077
CD40LG	0.052507683253776236
CHL1	0.03400248479696593
IL18R1	0.02903289086510168
IL18RAP	0.02824821813901785
TNFRSF1A	0.12306283920748055
TNFSF11	0.09200287713332897
PRSS50	0.00948146210684627
ADAMTS14	0.00732361211011574
ADAMTS16	0.028313607532858172
ADAMTS2	0.00732361211011574
ADAMTS3	0.008173674230039887
ADAMTS8	0.023147845419472964
ADAMTSL4	0.007192833322435101
PLSCR1	0.06918197868305762
ADAR	0.04596874386974433
IRF9	0.0465572484143072
ADARB1	0.003204080298175636
L3MBTL1	0.016412737853920095
PDK2	0.022232393905708494
ADCY1	0.07892499836526516
ADCY2	0.07722487412541686
ADCY3	0.07814032563918133
ADCY4	0.07689792715621527
ADCY6	0.0914143725887661
ADCY8	0.08461387562937292
ADCY9	0.07814032563918133
CALML4	0.057869613548682405
CALML5	0.0598966847577323
CALML6	0.057869613548682405
CAMK4	0.08611783168770026
EDN1	0.15353429673706925
SLC12A2	0.05172301052769241
PTGS1	0.030144510560387108
AKAP5	0.04989210750016348
TCF7L2	0.07369384685803963
FSHR	0.036029556006015824
LHCGR	0.07107827110442687
REST	0.03452559994768849
SUZ12	0.10004577257568822
CGA	0.026417315111488916
NPPA	0.0263519257176486
POMC	0.04413784084221539
VIP	0.05636565749035507
DMTN	0.010069966651409142
ADGRB3	0.00797750604851893
TNFRSF13B	0.026875040868371152
ADGRF1	0.013012489374223501
SFTPB	0.006996665140914144
ADGRG1	0.028182828745177534
ADGRG5	0.009285293925325313
FZD2	0.10226901196625908
ADGRL3	0.0016347348460079775
ADGRV1	0.007650559079317335
ALDH3A1	0.00876217877460276
UGT2B17	0.00954685150068659
PHGDH	0.023540181782514876
ADIPOQ	0.025959589354606682
CREB3L1	0.08140979533119728
FOXA1	0.1067808801412411
TNFSF14	0.03197541358791604
APPL2	0.018505198456810305
CAMKK2	0.0246518014778003
ADIRF	0.03648728176289806
CEBPD	0.06493166808343687
EBF1	0.06382004838815145
KLF5	0.055450205976590596
NANOG	0.06251226051134506
NR2F2	0.048322762047995814
POU2F2	0.09592624076374812
SREBF2	0.07382462564572026
TCF12	0.08611783168770026
ZNF467	0.03413326358464657
ZNF638	0.027136598443732427
ADM	0.04041064539331721
CALCR	0.03563721964297391
MME	0.04152226508860263
ADNP	0.013600993918786374
CBX1	0.028640554502059767
DDX5	0.15621526188452234
ADNP2	0.02850977571437913
NPY	0.04328777872229125
P2RY1	0.03544105146145295
FLJ00404	0.054273196887464854
NFIX	0.025174916628522854
NOS1	0.047930425684953905
CF	0.015628065127836266
CNBP	0.030667625711109658
GPRASP1	0.01595501209703786
PRKAR1A	0.07303995291963644
SLC9A3R1	0.08369842411560845
SNX27	0.027725102988295298
PSMA1	0.090368142287321
PSMA4	0.07611325443013144
PSMA6	0.07369384685803963
PSMA7	0.07957889230366835
PSMA8	0.06839730595697378
PSMB1	0.0756555286732492
PSMB10	0.08036356502975217
PSMB11	0.0657163408095207
PSMB2	0.08055973321127313
PSMB4	0.08160596351271823
PSMB5	0.0708821029229059
PSMB6	0.0705551559537043
PSMB7	0.0712090498921075
PSMB8	0.09095664683188387
PSMB9	0.11985875890930492
PSMC1	0.09638396652063036
PSMC2	0.09828025894199961
PSMC3	0.1444451709932649
PSMC5	0.12587458314261427
PSMC6	0.09984960439416726
PSMD1	0.0914143725887661
PSMD10	0.08925652259203558
PSMD11	0.10481919832603152
PSMD12	0.07846727260838292
PSMD13	0.07781337866997973
PSMD2	0.09102203622572419
PSMD3	0.07506702412868634
PSMD4	0.08173674230039887
PSMD5	0.06918197868305762
PSMD6	0.0797750604851893
PSMD7	0.07794415745766037
PSMD9	0.07997122866671026
PSME1	0.07585169685477015
PSME2	0.06905119989537697
PSME3	0.08167135290655855
PSME4	0.0698358726214608
PSMF1	0.08088668018047473
SEM1	0.07022820898450272
ADSL	0.03929902569803178
PTMS	0.021513110573464986
RBBP7	0.12110115739227098
ADTRP	0.02321323481331328
VTN	0.04812659386647486
AEBP2	0.02700581965605179
EZH2	0.12175505133067417
HMBOX1	0.00869678938076244
JARID2	0.027267377231413065
RYK	0.01902831360753286
AFF4	0.03982214084875433
CCNH	0.09769175439743674
CCNK	0.07212450140587197
CCNT1	0.054796312038187404
CDC73	0.07133982867978814
CDK7	0.10841561498724907
CTDP1	0.035964166612175504
CTR9	0.052573072647616556
EAF1	0.03164846661871445
EAF2	0.05701955142875826
ELL	0.06225070293598378
ELL3	0.0417838226639639
ELOA	0.035244883279932
ELOA2	0.030929183286470936
ELOA3	0.030863793892630616
ELOB	0.06048518930229517
ERCC2	0.08206368926960048
ERCC3	0.0797750604851893
FAM9A	0.012620153011181587
GTF2F2	0.07604786503629112
GTF2H1	0.09402994834237886
GTF2H2	0.08003661806055058
GTF2H3	0.06787419080625123
GTF2H4	0.0729091741319558
GTF2H5	0.06591250899104166
IWS1	0.0318446348002354
LEO1	0.057281109004119535
MLLT1	0.03171385601255476
MLLT3	0.04054142418099784
MNAT1	0.1033806316615445
NELFA	0.031059962074151574
NELFCD	0.03210619237559668
PAF1	0.04328777872229125
POLR2A	0.13816778918459427
POLR2B	0.13025567252991566
POLR2C	0.13051723010527694
POLR2D	0.12508991041653045
POLR2G	0.13574838161250247
POLR2I	0.12456679526580788
POLR2J	0.12443601647812726
RTF1	0.06728568626168835
SIAH1	0.05165762113385209
SSRP1	0.04812659386647486
SUPT4H1	0.03825279539658667
SUPT5H	0.04426861962989603
SUPT6H	0.03282547570784019
TCEA1	0.06277381808670633
CHCHD2	0.007519780291636697
PHB	0.046034133263584645
PHB2	0.03060223631726934
AFP	0.030340678741908062
AGA	0.017132021186163606
EPB41L1	0.025959589354606682
POLR3A	0.033871706009285296
HMGB1P1	0.012554763617341268
NFKB2	0.08664094683842281
NOX4	0.01968220754593605
S100A12	0.055515595370430916
S100B	0.03982214084875433
TLR9	0.060092852939253254
AGGF1	0.019420649970574775
RBPJ	0.10403452559994769
AGK	0.03642189236905774
CUL1	0.10730399529196365
AGO1	0.03655267115673838
DHX36	0.010331524226770418
YBX1	0.09913032106192377
CNOT1	0.017982083306087752
CNOT2	0.014908781795592756
CNOT7	0.03570260903681423
GIGYF2	0.014778003007912117
MTA2	0.058458118093245276
RBM4	0.031059962074151574
TBK1	0.06957431504609952
TCF4	0.07192833322435101
DNAJA1	0.03655267115673838
AGPAT1	0.0005885045445628719
AGR2	0.04354933629765252
CD34	0.017982083306087752
APOC2	0.009154515137644674
APOC3	0.01968220754593605
B3GAT3	0.030733015104949978
ETV7	0.0069312757470738244
HPSE	0.008435231805401164
LRP1	0.04394167266069444
NCAM1	0.02609036814228732
AGTR1	0.044334009023736354
ANPEP	0.00725822271627542
AOPEP	0.005492709082586805
CMA1	0.012620153011181587
CPA3	0.00732361211011574
ENPEP	0.006277381808670634
F2R	0.0865755574445825
GATA1	0.09984960439416726
REN	0.004315699993461061
SERPINA6	0.010789249983652651
AGTPBP1	0.04112992872556071
AGTRAP	0.0232786242071536
SERPINE1	0.051461452952331135
ZBTB16	0.08441770744785196
TXN2	0.003727195448898189
AGXT	0.010069966651409142
NANOGP1	0.013470215131105735
NANOGP8	0.01961681815209573
AHCY	0.02399790753939711
AHCYL1	0.017851304518407114
AHCYL2	0.005754266657948081
C1ORF50	0.0009154515137644675
ITPR1	0.08278297260184399
ITPR2	0.05917740142548879
ITPR3	0.05571176355195188
S100A10	0.02170927875498594
AHR	0.08324069835872622
AHRR	0.06342771202510952
AIP	0.02170927875498594
ARNT	0.06558556202184006
ARNT2	0.030275289348067745
ARNTL	0.05590793173347283
CHD9	0.03857974236578827
CYP1A1	0.012489374223500948
