gene	eigenvector
MYCNOS	0.004503116548903025
NRBP1	0.00388885004796078
GZMK	0.0003638173928838086
KMT5A	0.011828281416894171
HEL-S-124M	0.005056654838156093
HIPK4	0.010100520143516542
IP6K2	0.012366975651744997
REXO2	0.010189852741236795
RABL2A	0.0035995041587519663
MRC1	0.005255427028306531
TLX2	0.004377911068247133
MADCAM1	0.0066791998796704765
KDM2A	0.003646629438100788
KDM4D	0.009745733244532215
LANCL1	0.005171180175991538
LANCL2	0.0038047199024679565
MARK1	0.005338212649452929
TBC1D1	0.007574556570956746
PHF23	0.0014842772547861674
LTBP3	0.004028646121852984
MEP1A	0.0020640750059944517
TIGIT	0.0004395344546739543
NPAP1	0.0030575436857547696
OSR1	0.004690601079249165
PACS2	0.004452156100830209
PDLIM2	0.008624263072903924
PDXP	0.0012278783000008208
PLGRKT	0.001005136810090155
PLEKHG6	0.0054546149849970665
PRAP1	0.0012278783000008208
REG3A	0.00033316497702649676
REG3G	7.618365397000803e-05
PTTG1IP	0.009755611213980919
RAVER1	0.0034397097569233747
REM1	0.007905546848429795
REM2	0.005616922788142532
RHPN1	0.005933050572461055
RHPN2	0.0033042021585965075
RIPOR3	0.00551601974228324
RIMS3	0.004271943971768348
RRAD	0.008090836260401177
SERPINA2	0.009745733244532215
SETD9	0.009745733244532215
ZMAT3	0.010900265011866974
STK11IP	0.005915991884157553
SNRK	0.003965063015735852
ZNF302	0.02019972289234404
STYXL1	0.002756190408652553
TBC1D22A	0.002969397488851863
TCEAL1	0.010213413628329494
TP53TG5	0.009745733244532215
USP42	0.009745733244532215
YY2	0.009906387861691398
ZNF385B	0.009745733244532215
ERBB2IP	0.0021733223004234514
TOB1	0.005283881927708791
ZBTB44	0.0018795867351460052
SOX5	0.003833456323773657
NOTCH4	0.007610297211386563
GLI3	0.018698271126739007
ODZ3	0.0020397520127515864
LEMD3	0.0032968793306909147
CSH1	0.006057103765278438
DNAJB2	0.005057123227362572
CLK2	0.004602060173658345
TCTA	0.0020397520127515864
PRKAR1B	0.017780963248361717
PSG9	0.0017473173894826629
TM9SF2	0.0020658109117470446
ZBED5	0.0020397520127515864
RMND5B	0.004346856220836372
UHRF2	0.009379254511250091
PSG2	0.0020397541535838474
C16orf57	0.0020397520127515864
ABTB1	0.0029799163540614234
PSMD8	0.01028189712080945
ANAPC10	0.006917507824903112
BAZ1A	0.005976047986723367
TSC2	0.011031393577772726
CYP11A1	0.012117896300338507
ZNF83	0.015309390043234854
ARFRP1	0.002350034639645716
PAPOLA	0.006052573344091581
FOXO4	0.013422470841545828
NFYC	0.01605065852412627
ZEB1	0.008099852723030975
TGFBRAP1	0.003164895207340474
ZNF8	0.010613296469860718
SRY	0.008005559704658608
TFE3	0.004798769226660874
KRT2	0.0029081503715808203
GSC	0.012939201897805666
FOXH1	0.00676465978204226
PLAG1	0.006059916535553699
FOXO3	0.03295839774337845
DLX1	0.004687432612423149
ZNF521	0.01079104990824986
BRAF	0.019326739851974455
TMED1	0.0037970344227090357
TGIF2	0.00831776996816663
ZEB2	0.009709649025283682
SKI	0.01336681153882362
LITAF	0.016805997132022212
STAMBPL1	0.0037713101149235797
GATAD2B	0.004829004740292861
NUP214	0.006124261432283299
CEP250	0.004049095580754652
SFRS16	0.0036047604080919086
CTCF	0.01786633731175688
IL1F7	0.002711574535086521
DCAF7	0.005849759411428243
CDC40	0.005501771119907551
CFDP1	0.010309613495214677
RAB34	0.0023935538386945865
LHX9	0.003811546870941603
SF3B2	0.006196210388386363
SAP130	0.004891730922181328
CSH2	0.006730828000845645
FBXO30	0.0056754286208059385
NUAK2	0.01129513548235296
RASL12	0.0034909502449322364
ARFGAP3	0.003500762473841091
ARL5B	0.0021538296914367073
RAB38	0.0034510117523908306
EIF2AK4	0.009658252209178682
FBXO34	0.0033073833322995747
HDGF	0.009636397124640986
RAB2B	0.0027315991780892425
RTDR1	0.002248925600508591
TSSK3	0.005593583877608878
RPS14	0.004660114494049285
C10orf54	0.003104218828982369
ZDHHC4	0.0026801225757744477
JPH3	0.0026801225757744477
SASH3	0.004860110281452098
C16orf28	0.003087395462483849
HOXD13	0.006661609972615826
PAPPA2	0.0035624208028470607
MTF2	0.01214488775449378
ST5	0.0036246559191065474
TRIM62	0.00402567727127342
ZNHIT6	0.003914280928153263
ZNF41	0.014592003000040356
C22orf46	0.0022420577876864564
PCDH1	0.003341197380325568
ST6GALNAC2	0.0027048688324668797
ZNF329	0.0026801225757744477
PRDM4	0.008285109562441646
ZFP36	0.009544673145214929
SMAD4	0.025964750792821838
SMAD3	0.028800337673572686
SMAD2	0.026325620826560696
RNF111	0.006414109817702932
ZNF107	0.014731279533594235
ASH1L	0.005964127629331083
ZBTB11	0.0005791992302433559
ACVR1B	0.0017693919162270605
INPP5A	0.0043103865267396
HAT1	0.003897351149695554
CCNY	0.004042401014363629
FGD6	0.002585777177186131
CXXC5	0.005938028535817602
PGAM5	0.005158165957232721
PIK3C3	0.015689069502038893
HSPA1B	0.024378570190568365
PDE3B	0.021552685326726252
MYCBP2	0.004630848881871984
KIF1C	0.00693578938054322
PPIG	0.0038170135541579584
DYRK1A	0.007230185339048513
CPSF3	0.005354524023822908
GREM1	0.005056124636753102
HNRNPAB	0.007059013541215189
BSPRY	0.0017795535152066392
SRRM2	0.0052470503418601735
SFRS13A	0.0013143374321267006
THRAP3	0.00912653011009876
MICALL1	0.004731150933801308
RAI14	0.003177859008325937
UCP3	0.006657432773174902
TESK1	0.0027268810573155386
DHX15	0.00513631915079383
TESK2	0.0021964207958902436
MLXIP	0.001759044554336341
PI4KB	0.005887006152363121
PDCL2	0.001254090626941383
SLC4A7	0.00311414543416934
PIK3R4	0.0035422893681255232
FAM82A2	0.002644178132605289
OSBPL3	0.002644178132605289
LARP1	0.004805634641899518
RALGPS2	0.0033549534568347236
C22orf9	0.0033549534568347236
SLC8A3	0.015706374689029832
FRMD6	0.0019234966172378032
FRYL	0.0015463578270009438
STK38L	0.0017781662907147297
RIOK1	0.00215009473607175
CS	0.0010498580846587547
AANAT	0.004406124816103442
PFKP	0.00950708480545945
PKIB	0.0005827039054167946
NRF1	0.005764808282979418
CACNB1	0.015418996448781006
ZNF354A	0.015092831642495452
SHROOM3	0.0011857430838768071
GLUD1	0.0020729043955645616
DNM3	0.00290535333163676
PAN2	0.0019317070797814353
PKIG	0.003056540575239074
BCAS1	0.0005345740008001615
CCT2	0.007098111372337381
ME2	0.014062345563092151
MTR	0.007745364865318233
TRIM21	0.00922635945955671
STK25	0.00450989689358576
JAKMIP1	0.003299965258360792
SON	0.0028966340781200976
PRKG2	0.004744422829178078
ANKS1A	0.0023161933323517527
HECTD1	0.002812455133473686
NUFIP2	0.0021356262485197593
MFAP1	0.0030597983116449038
LUC7L3	0.0035266902111468264
KCNK3	0.004900960745045206
DCP1A	0.004109189671702106
N4BP3	0.00233610567112043
CCS	0.0029734684740662745
TRA2A	0.0035562866335290227
CLK3	0.00339200153628856
GBF1	0.004368579988833933
RASSF8	0.006720564480298727
PRPF38B	0.002305584299833521
TMEM102	0.006974261775937636
SH3BP4	0.0037940667946787937
SAMD4A	0.0027413838471975448
ZNF295	0.0020682259310527127
SAMD4B	0.002214291100084129
SMCR7L	0.0021443745854522658
LSR	0.0030324555244624772
PLEKHA5	0.002096448202817796
RPS2	0.00406185546951679
ATP5A1	0.0018510842430638998
MAGOHB	0.006106912895230076
SH3BP5L	0.00222765078371904
C16orf80	0.002068207555680828
SAPS3	0.002068207555680828
GTPBP4	0.0033929211699848688
CRTC1	0.008167924512824068
USP37	0.004272000705650691
CTPS	0.002068207555680828
LMO7	0.00787628013145311
CKAP2	0.0028604970697043773
SLC25A3	0.0029613317172190925
LRCH3	0.002068207555680828
HSPB6	0.0034845082159733077
KCNK9	0.004991249584597005
KCNK15	0.002263939140903429
PFKFB2	0.008554708615404914
CAB39	0.0023007126046117165
DDX18	0.001288031910465728
MARK2	0.0024854812206105705
WEE1	0.004823528270045879
PVRL4	0.0007167538036781819
STK38	0.002243594352245096
CDK16	0.004095989450414401
SLC8A2	0.015104529460488783
EPB41L3	0.002467449127157851
TSC1	0.005878121477599533
KLC3	0.0066634701619851175
CRTC2	0.009612561479996297
NLGN2	0.0014515813573409881
PVR	0.0024494541377586224
PVRL1	0.00011865841930198704
PVRL3	9.935885621072562e-05
PLCB3	0.02293986223100772
FOXE1	0.0008644446462972825
SNRNP200	0.004058358135473227
MPRIP	0.0013722747345421209
KCNJ15	0.01611516635179014
STRADA	0.0022138168634078265
PRDM16	0.0067264174207247295
MSI1	0.00030621464745543835
PNMA6A	9.747045639290597e-05
LENG1	9.747045639290597e-05
INADL	0.00038780768506585826
APP	0.02929913954826932
HDAC4	0.017855446376940805
KPNA1	0.0044523072283908244
MDM2	0.02469983679203958
RAN	0.007630316978674936
CLTC	0.010663393149144678
CLTCL1	0.00941634580442266
PIN1	0.017195185279284143
PRKACA	0.04103828441784945
RARA	0.022371274936580334
VIM	0.010948536486529287
HSPA2	0.006173119917505516
MAPK3	0.05709500153439919
CDKN1A	0.029802815451526507
CDKN1B	0.01677692415231049
ITGB4	0.00869994190866064
PPP2CB	0.01619975004390441
SHC1	0.028962847581581467
TRIM28	0.01750943564350759
WWTR1	0.00845028655801604
YAP1	0.01583233430240762
HIST3H3	0.007419565671615492
CTNNA3	0.0031599288973055443
HSPA5	0.012184493687004964
NR3C1	0.04024867321195501
PPP1CA	0.015109220439340742
AURKA	0.011865850519709795
CSNK1D	0.018376442037278708
CSNK1E	0.018744629535318014
PPP2R1A	0.02869305455463075
IKBKB	0.011884240224716926
AKT2	0.02567928431498443
AKT3	0.023727725765128393
H3-3A	0.016028087083988098
H3C1	0.015285975077024786
HIST2H3A	0.014470368390567577
PEBP1	0.009790928889983735
FOXO1	0.03136150127438495
BAD	0.019181422091031155
HSP90B1	0.009469364288812634
PPP2R5A	0.0070676713706878825
PPP2R5C	0.010590355675008148
PPP2R5D	0.007081818876646492
PPP2R5E	0.006295264797273585
TRAP1	0.004532709267542424
AKT1S1	0.01516391904467589
GAB2	0.019057741392067534
HSPA9	0.005903894545935471
IKBKG	0.013342367180358434
MAPT	0.013017380312071196
MLST8	0.003318224713428613
PPP2R2A	0.012342458009045284
PPP2R2C	0.011873499980316638
PPP2R5B	0.0073378632519497215
PPP4C	0.01605287750239118
PPP6C	0.0068107964452315635
RPTOR	0.004692679970275199
CSNK1G2	0.01693305012103136
GABARAP	0.011383934500811765
PPP3CC	0.005745185947884827
CSNK1G3	0.015500501830559813
ARAF	0.019785087521986988
MCM2	0.008109098709175014
H3F3C	0.0029055876247340105
GRP94C	0.0031969176619265245
HSP90AA2P	0.00338518500289086
HSP90AA4P	0.00338518500289086
HSP90AA5P	0.0032346818380808496
HSP90AB3P	0.00338518500289086
HSP90AB4P	0.00338518500289086
HSP90AF	0.0031969176619265245
HSP90B2P	0.003348908399347932
HSP90BF	0.0031969176619265245
TRA1	0.0031969176619265245
CDC25C	0.017797740145115988
KRT18	0.009393605359238342
TNFAIP3	0.00784743258508825
EEF1A1	0.00627217506657651
C1QBP	0.006209623586066849
CAD	0.004639585466212831
DDX17	0.013780619183059454
CDK11B	0.005961550790627802
MAP3K7IP1	0.001390264017328314
PRKDC	0.014819119552944826
CHEK1	0.007530313554792699
CAMKK1	0.005095868193223275
SVIL	0.006660162475011691
PRMT1	0.016500544100345946
ING1	0.01596636199335573
NOLC1	0.0077945450345532335
CENPJ	0.0036330645129168016
EWSR1	0.007796559049169921
HDAC7	0.016049720839828262
PNN	0.002376535080464183
HSPD1	0.011265541895988515
NUMBL	0.002801499386011543
ATP5B	0.0018718205684217781
KIF1B	0.005725392317259065
PRLR	0.009912573848393363
PRKCQ	0.02058662528847757
PRPF40A	0.0045155890382965
HSPA1A	0.0030958665678040434
PRKCB	0.04632128188874626
CLK1	0.004644146026681408
PRMT5	0.009247545601973448
GSK3A	0.019929961341826247
PABPC1	0.004151769937824665
RABEP1	0.0011398180653774915
SRPK1	0.00538649488150893
SPTBN1	0.00495300128700489
CDC5L	0.0063445896149379065
TRA2B	0.0038909870552597168
BCLAF1	0.00431222234462743
LUC7L2	0.0022824936202394458
KIAA0408	0.0014087377074667778
PKP2	0.001768777096067227
ERC1	0.006441130819665215
PPFIA1	0.001582517283860643
CLINT1	0.00216268489467036
RAB11FIP5	0.0015601868787509156
HTRA1	0.0007803142876682336
GPSM1	0.016813055558498758
DISC1	0.0023078030518374664
DFFA	0.0020622262048707587
ACIN1	0.0017947266507872144
RNPS1	0.005635645632881484
HNRNPM	0.003516274126492624
BAT1	0.0007458087135772664
MCM5	0.002858753820956861
PRPF4B	0.0024758150865230805
ALB	0.001306826255246732
SFRS3	0.0008771516850565518
HNRNPH1	0.003864762218217314
SRRM1	0.0034454870512508695
SF3B3	0.003850723800025367
PUF60	0.004086667215470355
P4HB	0.0017407050243645771
TAF15	0.006898233972473851
LBR	0.0031899990803897823
APOBEC1	0.0011460125913567857
KHSRP	0.005766150025718425
APOA1	0.004537322665004492
BMP1	0.0008988714201930753
KLKB1	0.0033878070952295188
NFKB1	0.05005755397278499
RELA	0.05309276998135867
STAT1	0.039618071622067534
STAT3	0.04222587881295373
MUC1	0.00916994508122038
AGO2	0.004891664862393013
DDX20	0.004021246421853873
HMGA1	0.011266155280789447
ISG15	0.01354004703398531
PHAX	0.004245861603510719
PIAS3	0.016607597840740174
PML	0.02376980169808932
SUMO1	0.022894240065290266
SUMO2	0.011710067269311362
TOP2A	0.00943558684551449
UBE2I	0.02005873374599114
CASP1	0.00822255854119265
CASP10	0.0034175552728584455
CASP2	0.0036186088693571333
CASP4	0.002328807115173534
CASP6	0.00408164468762955
APOB	0.006926578953746549
ATP13A2	0.002700768157844914
DVL2	0.015985650596055737
DVL3	0.010782022523583483
IL7R	0.013022986304300148
BHLHE40	0.010873076693594325
AARS	0.002971486695510757
CEBPB	0.026477345015199577
NTRK1	0.01639884328997147
FASN	0.0040393492802475615
ACADM	0.003375134073236193
AATF	0.0057912892803158615
AR	0.044315011404013484
ATM	0.014637464030273587
ATR	0.006886806928496768
CHEK2	0.00511831020091648
DAPK3	0.00888836061236039
E2F1	0.02166764550567538
E2F2	0.00749359274067625
E2F3	0.01014366830304125
E2F6	0.005950964214008291
ELF1	0.006206276509940623
FOXP3	0.016890329610330816
HDAC1	0.03196732257866061
MAGED1	0.004678002501024208
MAPKAPK2	0.007518229877172136
MAX	0.02043951492503711
PAWR	0.013154656120645529
RB1	0.02251365913000236
RBBP8	0.0036950289539018468
SIRT7	0.00429241978142395
SP1	0.044188124221867214
TFDP1	0.011518330406897759
USF1	0.017899029385948118
ABCA1	0.01555947659970596
ABCA12	0.0011502780600224612
APOA2	0.005342876282843628
APOA4	0.0005456424381418843
APOA5	0.0024327592414936324
APOE	0.005597011753730041
JUN	0.0535788867373417
NR1H2	0.011401828397372228
RXRA	0.028673272060861746
SP3	0.011006325935464035
USF2	0.014863416967874486
ABCA2	0.006619060122960085
EGR1	0.03063514868785701
SP4	0.0027418786829628986
ABCA7	0.000521091940911998
ABCB1	0.013239042816002113
CDX2	0.006362765583549045
CEBPA	0.019180608828028144
EGR2	0.011205644667629657
ETS1	0.018103687926469988
HIF1A	0.02852740366574365
WT1	0.005907701408390261
NR1H4	0.005164955434118818
FOS	0.046860673045380344
FABP6	0.003320010079860536
ABCD4	0.0030709282285364984
TFAP2A	0.012623965451948098
EED	0.010368089805982639
CBX3	0.005314241149288987
CBX5	0.010191879339511727
ELOC	0.0070095367359442025
LRPPRC	0.003097531849325627
PSMA2	0.008958601443406345
PSMA5	0.00846117672243649
PSMB3	0.013452039746802136
PSMD14	0.008551432784471808
RFC4	0.009105351676877533
RNASEL	0.00435268814288637
RRP1B	0.0035691946985010317
RTRAF	0.0019699571960040156
SLC25A4	0.00394642185930535
SMARCA5	0.010238077508656494
XRCC5	0.0071596810812577655
COPS5	0.021883619081404813
DHX9	0.0080184773935161
HNRNPA0	0.00419222211290146
ABCF2	0.0007234891432724007
CASP9	0.00883859224479743
OAS1	0.01224712373859034
OAS2	0.00823805477582689
OAS3	0.008474870132476367
OASL	0.009119721856024034
ABCG1	0.01017507424513848
ABCG2	0.0011028791813837168
PIM1	0.019175292030958063
AGPAT2	0.00010677958810442543
ABHD14B	0.006451050715705172
TAF1	0.01784272110137434
PLIN1	0.01692082898405864
PLIN2	0.003681647570256917
CDK6	0.015970555677515957
HNRNPK	0.008291574921534577
KRT19	0.0057451361441900875
KRT31	0.0015821918468235474
ATF3	0.014856046632389165
BAZ2A	0.006163371452885045
BCL2L1	0.017904237345237228
BCL3	0.017602736618440477
BRCA1	0.03461494101928782
BRCA2	0.00581023417618452
BRF2	0.004540514853194613
CBFB	0.012881982854106496
CCND2	0.013539409507629418
CDK2	0.014615513909321396
CDK5	0.014274990304260764
CHRD	0.0012932817944503372
DDB1	0.01699240720627439
FOSL1	0.011252988704258839
FOXF2	0.004242465337875121
GATA2	0.019151390732123106
GTF2F1	0.008211956722400134
GTF2IRD1	0.004533084486478982
HDAC2	0.028482365113547486
IRF1	0.016955847868777855
ITGB3	0.01515848826372309
JAK1	0.01894108323652231
LATS2	0.002989783805565043
MAVS	0.008719974750716881
MED14	0.011161071259713672
MED25	0.0069195588778512606
MSH5	0.0026547841955141746
MYC	0.033563395471217665
NCOA3	0.040964020750804686
NELFB	0.003861708318309113
NELFE	0.00405701436028077
NFKBIA	0.039050933374406786
ORC1	0.004926023160030567
PARP1	0.01946667754480415
PCNA	0.015094506127888693
PDGFRA	0.019680531474378347
PPP3CA	0.004095482909683826
PRDX1	0.003219157366890568
RAD51	0.004045934494146433
RAD52	0.0026951943056457888
RAD9A	0.0034898625981589146
RUNX1	0.016781470454226458
RUNX2	0.024664710253418477
RYBP	0.003988138382310066
SEMA7A	0.003197966260257369
SIRT6	0.007096832898886178
SMARCA4	0.01528655254593097
SMARCB1	0.011261441920616209
SORBS3	0.0019902171937838335
SRPK2	0.0027108472028674296
STAT2	0.019888020875361925
STAT5A	0.03285376967553829
STAT5B	0.03128778334406974
STK4	0.007196528647002971
TERT	0.008816003610626608
TOPBP1	0.0039192771216068345
TP63	0.019581526164593913
TP73	0.022914088610271117
TRAF6	0.027784154983827778
TRIM39	0.004838258936328148
TWIST1	0.010173503592617641
UHMK1	0.0011534220076357183
XRCC6	0.01263597795344486
ZNF263	0.003473659959113252
BCL6	0.014580262726317985
IKZF3	0.014626179610957201
PAX5	0.007028208955078003
ABRAXAS1	0.0047210772841930196
BABAM1	0.004584234698227618
BABAM2	0.005574581592921121
BARD1	0.0062540595276620705
BRCC3	0.005183955681233409
H2AFX	0.009722257943862951
H4C1	0.019304616426063157
HERC2	0.0051701196570141834
MDC1	0.005883556852817192
MRE11	0.004912675647819856
NBN	0.005941784626378062
NSD2	0.011114332671068506
PAXIP1	0.010040682990227983
PIAS4	0.019127358091287672
RAD50	0.00779831653242618
RIF1	0.003988841317707463
RNF168	0.00408488107905876
RNF4	0.006679410425310769
RNF8	0.00510341249650645
TP53BP1	0.008850367889489796
UBE2N	0.007099120142030496
UBE2V2	0.0055154442067939366
UIMC1	0.004787334008757932
NLRP3	0.003172515989283039
ABT1	0.0044714556223579924
GTF2B	0.01140395437605057
TBP	0.01811348034727304
EEF1A2	0.003536738575570035
ACAA1	0.0024852720208177696
PPARA	0.027765972913935198
PPARG	0.020376881471147103
RXRB	0.008986269962140563
RXRG	0.008377353239527225
BNIP3	0.0032205832073881604
FKBP2	0.0007102995874704976
PGK1	0.0075603428023555625
ACACA	0.005253920027836458
PRKAA1	0.021136813592072003
PRKAA2	0.02175477772253585
PRKAB1	0.02202310902057311
PRKAB2	0.020830706150494753
PRKAG1	0.02163197665158985
PRKAG2	0.020531740532826265
PRKAG3	0.02072916440373844
SIRT1	0.017731806538234057
SREBF1	0.010612360382112732
ACACB	0.003145993607735606
CPT1A	0.007775822500384859
CPT1B	0.006841460941109594
CPT1C	0.006841460941109594
MLX	0.0025499357282611893
MLXIPL	0.012501104463778426
ACADL	0.00233201960109009
HADHB	0.004944273097151231
PPARD	0.015768400339514845
LDHA	0.007233113697407636
PXDN	0.006723987317117785
ADAMTS1	0.00044861200345264955
ADAMTS4	0.0004029392500838175
ADAMTS5	0.0007886033028759378
B4GALT1	0.0014138219092419638
CTSB	0.004117795742466696
HAPLN1	0.006682444256180804
PCOLCE	0.0017866059564802734
SOX9	0.017530234545784396
TNC	0.004822566961882057
TNFAIP6	0.0035758607292042314
CORO1A	0.003958932517387334
DEK	0.005723108965211454
SF3B1	0.007070985692568208
GTF2E1	0.0046802556076304385
IL6ST	0.0133859790861885
TNPO1	0.0032729223736359028
ACD	0.0014725666945183057
LMNA	0.005366095851828401
LMNB1	0.0032121764083054157
NEIL3	0.0036915213789251253
POT1	0.001436242539257115
REC8	0.0027557272329051816
SMC1B	0.0015975148189527508
STAG3	0.001677211626036035
SUN1	0.0013830247712406563
SUN2	0.0013591149420226864
SYCP2	0.0016587819790663439
SYCP3	0.0017081585767609532
SYNE1	0.0016540754500038494
SYNE2	0.0016409416175914022
TERF1	0.0022153974472441215
TERF2	0.002607431156776528
TERF2IP	0.002558141333094338
TINF2	0.0015558584251071938
AGT	0.01865068984490891
ACE2	0.0017028034158377851
ACHE	0.006044743930370693
ATF1	0.019439301174647854
CREB1	0.03676674710280036
SAP18	0.006873459739256402
SF3A2	0.0034470520539509712
CCL17	0.004239240248267461
CCL2	0.014938886374214925
CCL5	0.01080159944323527
CCL7	0.004804866174683833
CCL8	0.003983200004376262
CXCL8	0.0254902239646734
CCL1	0.009762075177340419
CCL11	0.01841012236759324
CCL13	0.009919967339035666
CCL14	0.005970692177338131
CCL15	0.004572482872113582
CCL15-CCL14	0.0038848114579074044
CCL16	0.009598155017016644
CCL19	0.012314829515804083
CCL20	0.010846956915352922
CCL21	0.008904740936201232
CCL22	0.005242240779629661
CCL23	0.009913343087078686
CCL24	0.005041304324844564
CCL25	0.008860726383260563
CCL26	0.005305480704090273
CCL3	0.005962092561039266
CCL3L1	0.005920121851743309
CCL4	0.020610951417449213
CCL4L1	0.004516596387922578
CX3CL1	0.012879613782936379
CXCL10	0.014867161708439396
CXCL9	0.013849347021532928
XCL1	0.009302094789507137
XCL2	0.008064145906983896
NME2	0.0049220015689328345
ACO1	0.005658191023799684
ALDOC	0.003378440316140724
CKB	0.0020443321910619153
GPD1	0.0009160022243440655
GPD1L	0.00046332250362698284
GPD2	0.0020262455400216987
MCL1	0.013020486622212652
ACOT8	0.0033698422874080896
IRF3	0.012136620535291178
ACOX1	0.0035928109058734037
HNF4A	0.012878328093839656
ACOX2	0.003225911672528577
ACOX3	0.0037912262196323153
ACP5	0.011512407879231794
FOSB	0.011651585867789699
FOSL2	0.010016776391324722
JUNB	0.022139731326400246
JUND	0.02469339352080115
NFATC1	0.025715519962086833
ACSBG1	0.003673875838608418
ACSBG2	0.003673875838608418
ACSL1	0.003673875838608418
ACSL3	0.004226814922966094
ACSL4	0.003673875838608418
ACSL5	0.003673875838608418
ACSL6	0.003694632954986193
ACSM3	0.002491628255625841
HOXA9	0.00417187569831253
SIRT3	0.0017882523321711484
ACSS2	0.0040053761868079525
CKM	0.0005460943142304041
MRTFA	0.006372539868130984
PRKN	0.0065238990669143
TNNI3	0.016369984468759226
TRIM63	0.0012818137791729882
CALD1	0.004465562613672398
FBLN1	0.00298555834886789
IL36A	0.001977037913907907
TGFB1I1	0.0033184985839824557
ACTL6A	0.007963302991506827
ACTL6B	0.003535565952421465
ACTR5	0.002461563851135028
ACTR8	0.0023603981615095966
ARID1A	0.013052005343609209
ARID1B	0.011972961290095818
ARID2	0.0025050960159543724
ATF2	0.0337879225071191
BAZ1B	0.00864878361348434
BRD7	0.005598156523174964
BRD8	0.006637342595620703
CARM1	0.0255693924494808
CAV1	0.030345628834074594
CCNT2	0.00658482657415801
CD3EAP	0.005483696296147517
COL1A1	0.013646686734307828
COPS2	0.01247887115234188
COPS3	0.0051004449562549485
COPS4	0.005722732983554069
COPS6	0.0089622804645578
COPS7A	0.004039056139280295
COPS7B	0.0036481832549746635
COPS8	0.004428987257950409
CSNK2B	0.017482494619457355
CUL4A	0.008058535124206317
CUL4B	0.008816124746590857
DDB2	0.006082592900250662
DDX21	0.007566949543473792
DMAP1	0.002005359357080844
DPF1	0.0027775642669608494
DPF3	0.0022540579842988276
EP400	0.006119177404035727
EPC1	0.004781175365546223
ERCC6	0.009950507526866563
FBXO25	0.00613466164087206
FN1	0.01269657840294568
GPS1	0.005002276155995269
GTF2A1	0.010216320567762805
GTF3A	0.005594934220070145
HNRNPA1	0.010367916570083735
HNRNPU	0.008115633023226331
ING3	0.005128466965764233
INO80	0.002663304670572233
INO80B	0.0022988923725087984
INO80C	0.0023799128284080896
INO80D	0.0022352796949301735
INO80E	0.0021710138050009434
IRF-1	0.006147303069860175
IRF2	0.014060306834939786
IRF7	0.017075155310415684
ITGA5	0.005940281853147427
ITGAX	0.008960377748445904
KAT2B	0.019401647257745055
KDM3A	0.017641448944122614
KDM3B	0.012918565876938251
MCRS1	0.0030552197554486443
MEAF6	0.0035279856635694216
MEF2C	0.024633753691674014
MORF4L1	0.0015741383500064217
MORF4L2	0.003625555510078549
MRGBP	0.0010676322544338626
MYBBP1A	0.007569221559983565
MYO1C	0.005256355221744037
NFRKB	0.0034631646222412446
PBRM1	0.002773330592392367
PFDN5	0.003394995687292113
PHF10	0.010834536844690396
POLR1A	0.005483638325050531
POLR1B	0.006401002618904041
POLR1C	0.005444853450448824
POLR1D	0.005787948515743098
POLR1E	0.005522748065022953
POLR2	0.007589912706516133
POLR2E	0.015332166521229753
POLR2F	0.014556290895271495
POLR2H	0.01432850302120557
POLR2K	0.014420318052099082
POLR2L	0.014628560129062659
RAD1	0.0035906041272225587
RAD23B	0.0060988065519473715
RBX1	0.014027787235598358
RPA1	0.0103330160822516
RRN3	0.0029976108614498944
RUVBL1	0.008097718361525421
RUVBL2	0.0066280185044029225
SET	0.00419565451786298
SMARCA2	0.017175324953941855
SMARCC1	0.012875240467087252
SMARCC2	0.009100325789932423
SMARCD1	0.006664899925419538
SMARCD2	0.00642343858936595
SMARCD3	0.009049178761433109
SMARCE1	0.012765053510989936
STK3	0.0037761997441203036
TAF1A	0.007175276672839913
TAF1B	0.007447221409316406
TAF1C	0.006994650979436904
TAF1D	0.007451768369716699
TAF7	0.009382342611070309
TFPT	0.002296536176441268
THRA	0.009917716462913843
TRRAP	0.007273542023043669
TWISTNB	0.005604957787814415
UCHL5	0.005454095498601786
VPS72	0.003262795934010543
XPC	0.006475456782621836
YEATS4	0.0016052818700567292
YY1	0.02009280558837214
ZNF703	0.0023299744170106754
ZNRD1	0.005740184527408221
BCL11A	0.003505403305623561
HSPB1	0.0167013960202639
PKNOX1	0.008110681334793956
RACK1	0.016888803723148185
RNF2	0.006610446248982579
SRF	0.011151077829694841
TRADD	0.008986055000866354
CDK9	0.009669514747314246
CHAF1A	0.004041291011529752
CREBBP	0.04546439867067993
FBXO6	0.004151670911167695
FEN1	0.003067562311184218
FOXN1	0.0034840683389565064
FOXR1	0.0010111836443527271
GMFB	0.007631179224412815
H2AZ1	0.0020942320102080273
HINT1	0.0012727418543706042
KAT2A	0.01285404132340046
MED1	0.026840441235479514
MTDH	0.0037177410843133234
RBBP4	0.015289881521442334
SNW1	0.010620679634083904
SUPT16H	0.005428352111449581
TBL1XR1	0.012321545741641198
TFCP2L1	0.0022057210406439087
TOP2B	0.0038051708485646782
WDR77	0.0041288649824052955
ALDOA	0.007427648497160641
ANKRD1	0.006924032871844392
CSRP1	0.01169575206670761
PDLIM3	0.0028632184976740307
PDLIM4	0.0025576790934530554
TRAF4	0.007507814463248146
TSG101	0.006899549044481625
CACNB2	0.01516058062774625
