gene	information
DEDD	0.0024927333556962745
DEDD2	0.0026634707833535004
DEF6	0.003071739981766495
DEF8	0.0026171211893175938
DEFA1	0.0015943036830908552
DEFA3	0.0013308531923557946
DEFA4	0.0006178193291323498
DEFA5	0.0010664821850873319
DEFA6	0.0006178193291323475
DEFB1	0.0027364747670634527
DEFB103A	0.002563436475836072
DEFB104A	0.003092794294387852
DEFB4	0.0011124449971900725
DEFB4A	0.0022024822610416275
DEGS1	0.0024718327437091747
DEK	0.002962635134394995
DENND1A	0.002677909360464138
DENND1B	0.0023698807356451173
DENND1C	0.0023698807356449946
DENND2A	0.0024101083760425667
DENND3	0.0022675440950029775
DENND4A	0.0028729977219085923
DENND4B	0.0024310698665567943
DENND4C	0.0022846406062851333
DENND5A	0.0023063380936750207
DENND5B	0.002380024407688641
DENND6A	0.002422946965513994
DENND6B	0.002422946965514592
DENR	0.0031119936713855994
DEPDC1	0.0008956246889256324
DEPDC1B	0.002757194018996226
DEPDC5	0.002177974015775942
DEPDC7	0.0028248324014116862
DEPP1	0.003104011432507775
DEPTOR	0.0028631896394087164
DERL1	0.0028041368548147273
DERL2	0.0030558780507983973
DERL3	0.002152196088764897
DES	0.0024601152843046477
DESI1	0.0030425461443508526
DET1	0.002747830533669607
DEUP1	0.0022699412294894367
DEXI	0.0012391381535476677
DF	0.001740794891685498
DFFA	0.002736257993385944
DFFB	0.0025904881786045966
DFNA5	0.0020222561199527743
DFNB31	0.0007055967118888434
DGAT1	0.001676571044022719
DGAT2	0.0005369062527286381
DGAT2L6	0.0013128255663002776
DGCR14	0.0007474877114153451
DGCR2	0.0025554986015773533
DGCR6	0.002943248058361693
DGCR6L	0.0015064265429839637
DGCR8	0.0028012144524161577
DGKA	0.0029796079209512415
DGKB	0.0026027226890875596
DGKD	0.002672522367046091
DGKE	0.002602722689085785
DGKG	0.0026027226890871897
DGKH	0.0026100483821819534
DGKI	0.002602722689087239
DGKK	0.0026027226890879044
DGKQ	0.0028020233810707516
DGKZ	0.002872304265367075
DHCR24	0.0031331901642078063
DHCR7	0.003002884068714036
DHDDS	0.0008483215105750334
DHFR	0.002344912798048513
DHH	0.0016693316337084531
DHODH	0.0011712677813020785
DHPS	0.00258363363177725
DHRS1	0.002439258774245228
DHRS2	0.002966423897632521
DHRS4	0.0018234854789961165
DHRS7B	0.0004970536085822838
DHRSX	0.0011086093901758582
DHTKD1	0.001469680315281662
DHX15	0.003058872231784909
DHX16	0.0030054222553919673
DHX29	0.000849303175413875
DHX30	0.00223402255172448
DHX33	0.0021165486996975328
DHX34	0.0010814137063537615
DHX36	0.002459953270287461
DHX37	0.0028079975666048043
DHX38	0.003008625661667775
DHX58	0.0029905738713964904
DHX8	0.0027225879123201372
DHX9	0.0031093318080809965
DIABLO	0.0026073042049100494
DIAPH1	0.0029300189275984667
DIAPH2	0.002852814201337916
DIAPH3	0.0028864397065930525
DICER1	0.002413827517270059
DIDO1	0.0026307188058134613
DIEXF	0.0028344570278319966
DIMT1	0.002328773143972828
DIMT1L	0.0011941742231166277
DIO2	0.00039879475876877427
DIP2A	0.002138993751534019
DIRAS1	0.0028798610516337386
DIRAS2	0.0030056593712752214
DIS3	0.0023651610076777167
DIS3L	0.002081804367166525
DIS3L2	0.0028148143982314263
DISC1	0.0028737597667751833
DISP1	0.0021471087361253673
DISP2	0.002147108736125761
DISP3	0.002252298007001792
DIXDC1	0.002629094410888034
DKC1	0.002784641951598925
DKFZP313C0640	0.0009859760085027072
DKFZP313J1712	0.0025927358281704455
DKFZP313N0733	0.0014383389643177148
DKFZP313O211	0.002566247454890031
DKFZP434A0427	0.0012047315947968096
DKFZP434C1615	0.0009263187210452819
DKFZP434G1621	0.0030482051832378615
DKFZP434G2016	0.00304952093355049
DKFZP434G247	0.00034558496920253194
DKFZP434H018	0.0026372246704385667
DKFZP434I0812	0.00204036294473892
DKFZP434J1672	0.0021816474120612867
DKFZP434K0126	0.0024326439761070055
DKFZP434K0926	0.0008355509529706754
DKFZP434L0816	0.0018740156528676956
DKFZP434M052	0.002900832784472384
DKFZP434N181	0.0023682940497155996
DKFZP434N1827	0.0008601308762375212
DKFZP451O0517	0.002936321654729886
DKFZP564A2282	0.0029151379249286544
DKFZP564B112	0.0006720665475270034
DKFZP564P2062	0.0003211287126865384
DKFZP564P2364	0.0023147736985081276
DKFZP566D133	0.002783075063473667
DKFZP566E044	0.002258683177157206
DKFZP586A1021	0.00298381846918552
DKFZP586H0919	0.00297658929654755
DKFZP586I1223	0.000945364199014587
DKFZP586J0119	0.0007506676423452567
DKFZP586L2318	0.0027978118837295824
DKFZP586M1622	0.0026177186930735133
DKFZP586M2023	0.00032112871268653826
DKFZP666E157	0.0030482051832367626
DKFZP666F1010	0.0017785173604939974
DKFZP666H126	0.002420181607336794
DKFZP666M044	0.0030482051832368133
DKFZP666O0110	0.0031332283004074563
DKFZP667A016	0.002867160430724871
DKFZP667O202	0.0015857184198233474
DKFZP686A01208	0.00261968393925293
DKFZP686A03134	0.0017112114596575655
DKFZP686A11192	0.0023088379962592355
DKFZP686A1195	0.0025332961627446775
DKFZP686A24188	0.0027805872263370725
DKFZP686B23205	0.0029031531546294966
DKFZP686C21148	0.0026284783775002178
DKFZP686D0638	0.002416605664528905
DKFZP686D0714	0.0027710084470696375
DKFZP686D0880	0.00032112871268653826
DKFZP686D09174	0.002823003436216715
DKFZP686D10173	0.0028979509996962527
DKFZP686E07254	0.002933749892335819
DKFZP686E1183	0.0003677073437086869
DKFZP686E191	0.0026951533802981676
DKFZP686F17268	0.0027988212870151824
DKFZP686F1789	0.0029934778679598494
DKFZP686G10254	0.00018260792385331524
DKFZP686G14213	0.0030038560274589627
DKFZP686G1646	0.0022966092387874536
DKFZP686G1650	0.0009575892070586359
DKFZP686G18222	0.002901295574776998
DKFZP686H05229	0.0021173900252283986
DKFZP686I05169	0.0011914153481118594
DKFZP686I0746	0.002695153380298498
DKFZP686I24235	0.0013559334068512117
DKFZP686J04131	0.0028867841826259316
DKFZP686J08252	0.002597156291807353
DKFZP686J1372	0.0024637754591209622
DKFZP686J1569	0.002342068857912521
DKFZP686K04147	0.0026843083906475697
DKFZP686K08123	0.0011621261025844024
DKFZP686L02273	0.0029838184691862485
DKFZP686L0787	0.003048205183237253
DKFZP686L0869	0.0013555968163324892
DKFZP686L17145	0.001355596816332546
DKFZP686L18142	0.001771082073339735
DKFZP686L1857	0.002473930573150253
DKFZP686L20222	0.002875038455578334
DKFZP686M05248	0.00044929964245552976
DKFZP686M09245	0.0024519240179125368
DKFZP686M216	0.0028478808637111383
DKFZP686N0561	0.002289105039085131
DKFZP686N1815	0.002624804911660178
DKFZP686N1969	0.00309215259081722
DKFZP686N2325	0.003104722103130603
DKFZP686O0451	0.0031269498664011344
DKFZP686O088	0.002253157260625333
DKFZP686O12165	0.0027270604700675083
DKFZP686O1553	0.0010229377481407096
DKFZP686O2142	0.002979290248743311
DKFZP686P1551	0.0027486105790068115
DKFZP686P16143	0.0011914153481118969
DKFZP686P168	0.0011914153481119934
DKFZP686P1738	0.002913999965531687
DKFZP727A051	0.003055324473100949
DKFZP761C0417	0.0028295831444647944
DKFZP761H087	0.0022340245197250046
DKFZP761I2124	0.0018793887605528343
DKFZP761N1814	0.002696167894367654
DKFZP762E1511	0.002795462616696576
DKFZP762F247	0.0023294435202421636
DKFZP762H177	0.002716485775166032
DKFZP762K123	0.0020490745883354386
DKFZP762M013	0.0026288114549186253
DKFZP762N1113	0.0021806823119659225
DKFZP779G118	0.002108912640750348
DKFZP779O2152	0.0023964941688398907
DKFZP779P0659	0.0026243210411076934
DKFZP781A0295	0.0011621261025843866
DKFZP781A0677	0.0030188468814320115
DKFZP781F1414	0.0017112114596576186
DKFZP781H1425	0.0004897602205427126
DKFZP781H1715	0.0030769110777049817
DKFZP781J1951	0.0022891050390851596
DKFZP781K2028	0.002723131178252888
DKFZP781N011	0.00281131292115659
DKFZP781N0293	0.002836505992638129
DKK1	0.00290192273937592
DKK2	0.002308064282845376
DKK3	0.0029255394701016763
DKK4	0.002297776653185252
DKKL1	0.0029968585474546305
DLAT	0.001957103281603966
DLC1	0.0029288807592904097
DLD	0.0025365920676370386
DLEU1	0.002618410659467188
DLG1	0.003030140964114577
DLG2	0.002858335530724003
DLG3	0.002875009638830383
DLG4	0.003099591824228223
DLG5	0.0028521682169878877
DLGAP1	0.0024506023020918165
DLGAP2	0.002232330553937067
DLGAP3	0.0024073297294034675
DLGAP4	0.0024195164419505157
DLGAP5	0.0030553286112550517
DLK1	0.00288273839512095
DLK2	0.0023177699363674227
DLL1	0.002834952440890333
DLL3	0.0023295481394321944
DLL4	0.0030792933301259807
DLST	0.0022396095599016104
DLX1	0.002898615414833247
DLX2	0.002831008119971508
DLX3	0.0030209326993987412
DLX4	0.003010174123638046
DLX5	0.002632961675802365
DLX6	0.002801859052688789
DMA	0.002906276038745905
DMAC2L	0.0015457100709203838
DMAP1	0.0026072903209991786
DMBT1	0.002959228775890673
DMBX1	0.001537415604018052
DMC1	0.0028038452530569262
DMD	0.0028738100490314387
DMP1	0.002886937069272056
DMPK	0.003054976727866002
DMRT1	0.0029997400486644126
DMRT2	0.003069276225555879
DMRT3	0.002736721290991153
DMRTA1	0.002750992959395159
DMRTA2	0.002661004277614728
DMRTB1	0.002257388973944656
DMRTC2	0.001655215523092895
DMTF1	0.002834312369407276
DMTN	0.0024457466724799202
DMWD	0.002692100290148725
DMXL2	0.0007483251388610512
DNA2	0.002865539113461638
DNAAF2	0.00015889029569623724
DNAAF4	0.00015889029569623705
DNAAF5	0.0007865578352013432
DNAH1	0.002812993716389029
DNAH3	0.002592041626719184
DNAH5	0.002775852233478154
DNAH7	0.0025920416267192084
DNAH8	0.0027758522334784905
DNAI1	0.0011115381426972648
DNAI2	0.002598887748180312
DNAJA1	0.0029687300646461952
DNAJA2	0.0028563161953684465
DNAJA3	0.003074699629905426
DNAJA4	0.0028909228075603578
DNAJB1	0.0029402302933262897
DNAJB11	0.0030465498560415384
DNAJB12	0.0029622882142361574
DNAJB14	0.002962288214235583
DNAJB2	0.002894599958372124
DNAJB3	0.0022633465637321454
DNAJB4	0.0026404738836866845
DNAJB5	0.0029915423805129244
DNAJB6	0.0030776400758720135
DNAJB8	0.002624804312658812
DNAJB9	0.0027259466378856084
DNAJC1	0.003013830893986974
DNAJC10	0.0024870159619238877
DNAJC11	0.0010628719705663625
DNAJC13	0.0017085300772805695
DNAJC14	0.0014983173343736597
DNAJC15	0.0008107000813019836
DNAJC17	0.00270120031037587
DNAJC19	0.0011732651934200009
DNAJC2	0.0026248785128969725
DNAJC24	0.0022582720547962955
DNAJC27	0.0027716571320795065
DNAJC28	0.0021593094146155492
DNAJC3	0.0029065176907870477
DNAJC30	0.0021064031416991352
DNAJC5	0.0028095985443589767
DNAJC6	0.002977557037237581
DNAJC7	0.0027370096555532418
DNAJC8	0.00297946006628786
DNAJC9	0.0027128839620022254
DNAL4	0.0029047103616482144
DNALI1	0.0013108009200951166
DNASE1	0.0025994808782268198
DNASE2	0.0029504507890577114
DND1	0.00027643686268549847
DNER	0.0022015732003498535
DNLZ	0.0022340354596167376
DNM1	0.003058488348157594
DNM1L	0.0022791967973532887
DNM2	0.0031228375399269762
DNM3	0.0027129552039926136
DNMBP	0.0028447817847734314
DNMT1	0.0031054503224166724
DNMT3A	0.003081345757238286
DNMT3B	0.0029713103011548762
DNMT3L	0.0029882191005958783
DNPEP	0.0025410107146810563
DNTT	0.0025903650989575018
DNTTIP1	0.002499339952496494
DNTTIP2	0.002885866727402752
DOC2A	0.0017250884120751228
DOC2B	0.0025922499301113656
DOCK1	0.0029463455116215003
DOCK10	0.0029121042371611106
DOCK11	0.003038935362476116
DOCK2	0.002936326590665182
DOCK3	0.0030922826034521255
DOCK4	0.0029553597312630075
DOCK5	0.003014673516527421
DOCK6	0.0030370571038138873
DOCK7	0.003037099292169033
DOCK8	0.0028699425508564064
DOCK9	0.003125323875320839
DOHH	0.0009575820084975799
DOK1	0.0030290332800195774
DOK2	0.0030196968894901127
DOK3	0.003016387089911114
DOK4	0.0026057538951563606
DOK5	0.0025607273354480583
DOK6	0.002006364022058323
DOK7	0.0011397038787668721
DOM3Z	0.001615743439674465
DONSON	0.0027357208270342914
DOP1B	0.0030164602003333093
DOT1L	0.0027808570806533636
DPAGT1	0.0022030916352393432
DPCD	0.0025218444223927723
DPEP1	0.002980513794628402
DPF1	0.0026246401480538952
DPF2	0.00237374459014408
DPF3	0.002485924625476681
DPH1	0.002481569634728033
DPH2	0.0022582720547964165
DPH3	0.002269926694999186
DPH5	0.0022582720547962955
DPH6	0.002258272054796342
DPH7	0.0022582720547963515
DPM1	0.0027921477758668357
DPM2	0.0005238289679731221
DPM3	0.0005834855017323325
DPP3	0.002243812505410771
DPP4	0.002577340985246406
DPP6	0.0020046480681628234
DPP7	0.002508606283563039
DPP8	0.0020427882209573707
DPPA2	0.0017485276822373989
DPPA3	0.000750597511724421
DPPA4	0.0027534684496610747
DPT	0.002564612339359542
DPY30	0.0029080812792145515
DPYS	0.0014235675144303366
DPYSL2	0.00252115183625126
DPYSL3	0.0025999409297294655
DPYSL4	0.0024878104849345305
DPYSL5	0.0023582534651062693
DR1	0.0024958433592497113
DRAM2	0.0031072985480538064
DRAP1	0.002818849465566344
DRAXIN	0.002471681519940561
DRD1	0.0030830218328771657
DRD2	0.0030989942707227644
DRD3	0.003087355786622109
DRD4	0.0030822430541967904
DRD5	0.0030826199401512515
DRG1	0.0024695312327657117
DRG2	0.0010809877291342975
DROSHA	0.0028808276141819036
DRP2	0.001990153086608247
DSC1	0.0013339565303684521
DSC2	0.001287370580676578
DSC3	0.0025714732625742504
DSCAM	0.002945019987568015
DSCAML1	0.0010240832600030463
DSCC1	0.0028886824689219556
DSE	0.0015790080920976182
DSEL	0.0015790080920976362
DSG1	0.002359184049943573
DSG2	0.0023730451737162817
DSG3	0.002696654675261569
DSG4	0.0012145081033715095
DSN1	0.0028846237556016175
DSP	0.002495818122782073
DSPP	0.0030175421701000168
DST	0.0025809110618668636
DSTN	0.002875350594849433
DSTYK	0.002760271682473644
DTD1	0.0019676894549309257
DTGCU2	0.002691824772632052
DTHD1	0.0027591944575383067
DTL	0.003015349517527106
DTNA	0.0021026011498466615
DTNB	0.0022994529296073664
DTNBP1	0.0020508230736938507
DTX1	0.0029843095631967836
DTX2	0.0028485351789253057
DTX3	0.002587216920149702
DTX3L	0.003057933061645182
DTX4	0.003062649932257748
DTYMK	0.002750992959397279
DUOX1	0.0003291385301870493
DUOX2	0.0018381664224925518
DUOXA1	0.00266100427761456
DUOXA2	0.0001738702750039156
DUS1L	0.0015867696805133516
DUS2	0.0015888120670440626
DUS2L	0.0004482473348041912
DUSP1	0.0030471265644841095
DUSP10	0.003019409034095849
DUSP11	0.001081330952894778
DUSP12	0.0029323417442193725
DUSP13	0.003029323651282099
DUSP14	0.0028807916170088765
DUSP15	0.0030414881372678756
DUSP16	0.003017409172101986
DUSP18	0.0028688739298833033
DUSP19	0.00287840690446185
DUSP2	0.0029510527298721714
DUSP21	0.0028728348817467397
DUSP22	0.002890290656339203
DUSP23	0.0008111282518328607
DUSP26	0.0030485370512731494
DUSP28	0.001399937129349392
DUSP3	0.0029790316826684557
DUSP4	0.0029707890299162654
DUSP5	0.0029505686051428197
DUSP6	0.003005633152235982
DUSP7	0.0029637682581711883
DUSP8	0.0028853706630283054
DUSP9	0.002987516216761249
DUT	0.0030609624311861475
DUX1	0.002903606031533942
DUX4	0.002791441380230708
DUX4L9	0.0026904282216857916
DVL1	0.003122743100267394
DVL1P1	0.0026291062115034263
DVL2	0.0031551500148216264
DVL3	0.0031110367810686336
DXO	0.0022794473242478287
DYDC1	0.0018453622628947998
DYDC2	0.00011221334947831467
DYM	0.0018062040544510505
DYNC1H1	0.0031465194136732475
DYNC1I1	0.0031031312681886244
DYNC1I2	0.0031171245514229964
DYNC1LI1	0.003101996964370821
DYNC1LI2	0.0030999661012942395
DYNC2H1	0.002761404873872077
DYNC2LI1	0.0024011678534353728
DYNLL1	0.0031530807390884354
DYNLL2	0.00311530387244431
DYNLRB1	0.002552733382367149
DYNLRB2	0.002248435134982079
DYNLT1	0.002949382629896725
DYNLT3	0.0028969797776983545
DYRK1A	0.002991812511296813
DYRK1B	0.0028941186154801566
DYRK2	0.003098637913448008
DYRK3	0.0028775768048466223
DYRK4	0.0007899633205456855
DYSF	0.0020317123766010583
DYX1C1	0.002050887344481261
DZIP1	0.0026937008952326843
DZIP1L	0.0023193345494662045
DZIP3	0.0028883002418048976
E2F1	0.0031652690084151237
E2F2	0.002999422787029848
E2F3	0.0030534244449129475
E2F4	0.0030995779491015205
E2F5	0.003026155365439753
E2F6	0.0030038093323955855
E2F7	0.002734387359188954
E2F8	0.0030567417062111564
E2K	0.0005384258181893313
E4F1	0.0029978049177209944
EAB1	0.002413065901019578
EAF1	0.002931673993175245
EAF2	0.003058206316393505
EAPP	0.002500092982323038
EBAG9	0.003011911027437367
EBF1	0.0030758334116609168
EBF2	0.002737070051871807
EBF3	0.0029613447940563557
EBF4	0.002531583225281524
EBI3	0.00307952925654987
EBNA1BP2	0.0026155858338908727
EBP	0.002943282298715733
EBPL	6.397233635379742e-05
ECD	0.0030215609882257573
ECE1	0.0029480652506839095
ECE2	0.002405300084502357
ECEL1	0.0027605056849626286
ECH1	0.0022964279933399123
ECHDC2	0.00041860031367238894
ECHS1	0.0018224919287796425
ECI1	0.00010273785705661694
ECI2	0.0018234854789962011
ECM1	0.002869382248945055
ECM2	0.002636150920227287
ECPAS	0.0027563612606827624
ECSCR	0.0027013331114953986
ECSIT	0.0027505390207618217
ECT2	0.0029006445966014587
EDA	0.002589826160163368
EDA2R	0.0029548520802647783
EDAR	0.0027739777354522576
EDARADD	0.002779132805264
EDC3	0.002995985910166417
EDC4	0.002534236894979183
EDEM1	0.001995171569244663
EDEM2	0.0006283950155756367
EDF1	0.002930330466598762
EDIL3	0.002931310858431473
EDN1	0.0031651601169315085
EDN2	0.0028453112941461216
EDN3	0.002829739052295151
EDNRA	0.003097246498954557
EDNRB	0.0030155716257321595
EDRF1	0.002856724409183117
EEA1	0.002171432488353945
EED	0.0031112878820173527
EEF1A1	0.003105940845016757
EEF1A1P5	0.0014621798946697043
EEF1A2	0.002874015367758884
EEF1AKMT1	0.002349907457218482
EEF1AKMT2	0.002349907457218482
EEF1B2	0.002875698095909293
EEF1D	0.0028841635607469874
EEF1DP3	0.001462179894669646
EEF1E1	0.002244648212173218
EEF1G	0.0029788909530423565
EEF2	0.0029999795301078407
EEF2K	0.0029268451069416894
EEF2KMT	0.002258272054796231
EEFSEC	0.002798467627399237
EFCAB4B	0.0022013056136241708
EFCAB6	0.002441948529920107
EFCAB7	0.0026029512403578006
EFCC1	0.0014621798946695972
EFEMP1	0.0029613119531256174
EFEMP2	0.0028665285749193206
EFHA1	0.0015203014855972412
EFHB	0.0009944452730253498
EFHC1	0.0011061212091332926
EFHD1	0.001574467541481723
EFHD2	0.00276318556675854
EFL1	0.00034452595864044614
EFNA1	0.003084759540731864
EFNA2	0.0028677743403906376
EFNA3	0.002859257892945678
EFNA4	0.00284677945056544
EFNA5	0.002979337542805929
EFNB1	0.0030042138275382002
EFNB2	0.0029582652136566885
EFNB3	0.0028797701752594686
EFR3B	0.0002237769526562895
EFS	0.002947818854582113
EFTUD2	0.0030157680094914964
EGF	0.003166186304139645
EGFL6	0.0015714808767785266
EGFL7	0.002693271314178039
EGFL8	0.00024146596448589033
EGFR	0.0032050721024948644
EGLN1	0.0029705075508551265
EGLN2	0.002868810112635533
EGLN3	0.0030276421396674014
EGR1	0.003182932739468682
EGR2	0.0030878909622875806
EGR3	0.0030210931131390817
EGR4	0.00266384683456485
EHBP1	0.0015885296354558615
EHBP1L1	0.0013162670664539863
EHD1	0.002528990257171024
EHD2	0.0027912324574236556
EHD3	0.001922743508982575
EHD4	0.0018462997217204423
EHF	0.003005799736739601
EHHADH	0.0028594712907799844
EHMT1	0.003096154115722047
EHMT2	0.0031167007265677114
EI24	0.003048804625603917
EID1	0.0030502761959645152
EID2	0.0031010603464354343
EID2B	0.003070969696163336
EID3	0.0029087651930675027
EIF1	0.002291441159175108
EIF1AD	0.001957725134948969
EIF1AX	0.002846087909273494
EIF1AY	0.0026581094109820835
EIF1B	0.002032139090689152
EIF2A	0.002946391227547337
EIF2AK1	0.0030351390366179414
EIF2AK2	0.0031029763725776618
EIF2AK3	0.0029987247854959508
EIF2AK4	0.0030837848265820467
EIF2B1	0.0026188522866290023
EIF2B2	0.002477512358071914
EIF2B3	0.0024316986904936383
EIF2B4	0.002428556907592264
EIF2B5	0.0028249964496925165
EIF2C1	0.0009244839112080322
EIF2C2	0.0006670472003504934
EIF2S1	0.0029956968560036486
EIF2S2	0.002993941548825576
EIF2S3	0.002890448561812619
EIF2S3B	0.0025306648182520184
EIF3A	0.002856239911749331
EIF3B	0.0028367772829797537
EIF3C	0.0028415085289992346
EIF3CL	0.002367726056224153
EIF3D	0.002781128671358083
EIF3E	0.002912172737813544
EIF3F	0.0030499323622843228
EIF3G	0.0027923297626822993
EIF3H	0.0028385771818476855
EIF3I	0.0028623257099124545
EIF3J	0.0028343319914486674
EIF3K	0.002788600546179362
EIF3L	0.002821695021007004
EIF3M	0.0028246659807234418
EIF3S6	0.0018333880646493183
EIF3S8	0.002313983787192361
EIF3S9	0.0020139441321276397
EIF4A1	0.002986322576945435
EIF4A2	0.0029349254459172043
EIF4A3	0.0030999359875189454
EIF4B	0.00285591303951746
EIF4E	0.0030280764118916065
EIF4E1B	0.0018929948614605915
EIF4E2	0.0024477825364603014
EIF4E3	0.002716072284945513
EIF4EBP1	0.002864838460990321
EIF4EBP2	0.0026353496514873297
EIF4EBP3	0.0009292403221065458
EIF4ENIF1	0.00258092039496016
EIF4G1	0.00302440367655067
EIF4G2	0.0029451041689052514
EIF4G3	0.0025398326659524075
EIF4H	0.002792403050151302
EIF5	0.00283875723912478
EIF5A	0.0026195538537194364
EIF5A2	0.001103921632140452
EIF5AL1	0.0009537778717162898
EIF5B	0.002880452886028903
EIF6	0.0028412171169096756
EIPR1	0.002175758617163944
ELAC2	0.0019486661925139776
ELANE	0.0026577175656245034
ELAVL1	0.0030560354829234594
ELAVL2	0.002998567843921458
ELAVL3	0.0028672931148057182
ELAVL4	0.002313387848798183
ELF1	0.002942653773885881
ELF2	0.00272163990528797
ELF3	0.0030967384144969016
ELF4	0.0027232838539769733
ELF5	0.0030400442132719864
ELK1	0.0031075940936904295
ELK3	0.002880708649560193
ELK4	0.002874452029783718
ELL	0.003072062808726467
ELL2	0.002955030682990306
ELL3	0.0029993195530185245
ELMO1	0.0029883680034825584
ELMO2	0.0028775542970549536
ELMO3	0.002741449317286451
ELMSAN1	0.002970779234678286
ELN	0.003032044746008519
ELOA	0.0029597126943171977
ELOA2	0.0029253439209380823
ELOA3	0.0029247575231785726
ELOA3B	0.002646527460767809
ELOA3C	0.0026465274607698984
ELOA3D	0.002646527460769516
ELOB	0.003067503412014976
ELOC	0.003077031312724513
ELOF1	0.0024083624787141146
ELOVL1	0.0005331148859724673
ELOVL2	0.0005331148859724658
ELOVL3	0.0005331148859724664
ELOVL4	0.0005331148859724651
ELOVL5	0.0005331148859724681
ELOVL6	0.0005331148859724675
ELP1	0.0022238811586237283
ELP2	0.0030395472429422146
ELP3	0.0026372022114387844
ELP4	0.0020828969175071656
ELP5	0.0008174454042165992
ELP6	0.0008174454042165938
ELSPBP1	0.002697613523533228
EMB	0.002613281677519924
EMC1	0.00020486578004102722
EMC2	0.00020486578004102714
EMC3	0.00020486578004102633
EMC4	0.0002048657800410276
EMC6	0.0022921412561747786
EMC8	0.0002048657800410264
EMC9	0.0002048657800409991
EMCN	0.0007487840467482173
EMD	0.0026909386063801465
EME1	0.002786227045489367
EME2	0.0017144943556119782
EMG1	0.0028312002978821914
EMID1	0.00018408876544734651
EMID2	0.0021063908789356054
EMILIN1	0.0029486621047028756
EMILIN2	0.002016600246151739
EML1	0.0005852195927059604
EML3	0.002935621511375222
EML4	0.0029144930926591917
EMP1	0.0007012911007140912
EMP2	0.0027708948640127106
EMP3	0.0007784318161307728
EMSY	0.00284024885469856
EMX1	0.002369309689389133
EMX2	0.002471059179862291
EN1	0.0029851350276929108
EN2	0.0029908842143487233
ENAH	0.0028763588243271767
ENAM	0.0023895729509543374
ENC1	0.0029257120561959993
ENDOG	0.002492707540368299
ENG	0.003006474617781785
ENGASE	0.0030964345134278557
ENO1	0.003018875863408857
ENO2	0.002913568077452849
ENO3	0.002897099621140094
ENO4	0.002886650781577162
ENOPH1	6.404905940164071e-05
ENOX1	0.0019633194590007825
ENOX2	0.001804595835815648
ENPEP	0.0021319572292389445
ENPP1	0.002540898333499446
ENPP2	0.003094791231229087
ENSA	0.0023185851759644923
ENTPD1	0.0031083785606858243
ENTPD2	0.0005857989520650688
ENTPD3	0.0031066359189861927
ENTPD5	0.002509349162234205
ENTPD6	0.0024475409421368336
ENTPD8	0.0031066359189868774
ENTR1	0.002030642328731407
ENY2	0.0021602600707261114
EOMES	0.0030119802501666335
EP300	0.003210253007043146
EP400	0.002920179531049206
EPAS1	0.0031267260868933703
EPB41	0.0029129203583524578
EPB41L1	0.002873366432638847
EPB41L2	0.0025241082765486613
EPB41L3	0.002762523847634628
EPB41L4B	0.0029806241610105897
EPB41L5	0.0025602727817125876
EPB42	0.002980456944040233
EPB49	0.0020829089003228706
EPC1	0.0028858014983776637
EPC2	0.0016994368417935439
EPCAM	0.0031015999332148344
EPDR1	0.0024195711934811574
EPG5	0.002514628586049614
EPGN	0.0030499149077748383
EPHA1	0.0028129154880501793
EPHA10	0.002287926451333943
EPHA2	0.0030482373159262605
EPHA3	0.0029654134228185784
EPHA4	0.002903459096263451
EPHA5	0.002839962985669742
EPHA6	0.0028419603018626843
EPHA7	0.0027939722671140007
EPHA8	0.0024296091896266556
EPHB1	0.0030090828171863296
EPHB2	0.0029968858890163127
EPHB3	0.0028271331550783685
EPHB4	0.0029289807944736825
EPHB6	0.0028407671689443656
EPHX1	0.0014718834775787751
EPHX2	0.002042688547254192
EPM2A	0.0030790617072305815
EPM2AIP1	0.0001252890287120584
EPN1	0.003011811006123626
EPN2	0.0030072457245223366
EPN3	0.002888937131482099
EPO	0.00312937265340122
EPOP	0.0030329824588665806
EPOR	0.003093970913068366
EPPIN	0.0018439892728779254
EPPK1	0.0027679422805412636
EPR1	0.001133881833885056
EPRS	0.0027007075617283514
EPRS1	0.0023771946416586845
EPS15	0.003041136975428397
EPS15L1	0.0029533000116311907
EPS8	0.002897564775570352
EPS8L1	0.0021753903481328786
EPS8L2	0.0015388041220395837
EPX	0.0029480488227678825
ERAL1	0.002111480555974001
ERAP1	0.0027285865924729993
ERAP2	0.0001253928310105942
ERAS	0.002369720678071044
ERBB2	0.0031646018694207424
ERBB2IP	0.002684269740759901
ERBB3	0.003171804047484967
ERBB4	0.00314815787813123
ERBIN	0.0029676637612595608
ERC1	0.0029209326671740276
ERC2	0.0013771914029125682
ERCC1	0.0030726855757615373
ERCC2	0.0031091033318554643
ERCC3	0.003105776016737337
ERCC4	0.0030391305625467584
ERCC5	0.003060762140644467
ERCC6	0.003101286070572923
ERCC6L	0.0028777712993999743
ERCC8	0.0030893706414770188
EREG	0.00310144712123453
ERF	0.003033421606322898
ERG	0.002818867402883308
ERGIC2	0.002227413088910625
ERH	0.00294513211311739
ERI1	0.002165499181093548
ERI3	0.0012904126931654262
ERLEC1	0.0030587652032478176
ERLIN1	0.003053155554920886
ERLIN2	0.0030474910999890937
ERMAP	0.0010827967518724064
ERMN	0.0019340984580887592
ERN1	0.0028547134940754768
ERN2	0.00273876484123578
ERO1A	0.0012868894740324169
