gene	betweenness
FLOT1	6.638132064801152e-05
FLOT2	8.284506586358411e-05
FLRT1	3.703520381006524e-07
FLRT2	5.279231824557524e-07
FLRT3	3.2775792338571987e-06
FLT1	0.00010350125263568399
FLT3	2.110980489898281e-05
FLT3LG	2.4477100003516386e-05
FLT4	5.882620113461916e-05
FLVCR1	3.2624923317985877e-06
FLYWCH1	4.60610743871901e-06
FMN1	6.356408107014657e-05
FMNL1	0.00014768530065336846
FMNL2	0.000294189593632419
FMNL3	0.0001767369282133752
FMOD	7.732432293699493e-05
FMR1	5.0956080945973426e-05
FN1	0.0008659956281430657
FNBP1	5.137862329733149e-05
FNBP1L	0.00011171434298108312
FNBP3	8.782420530678314e-08
FNBP4	6.651618653558583e-06
FNDC5	5.310683938158993e-07
FNDC6	0.0
FNIP1	9.281188918653985e-06
FNIP2	4.65903954217098e-06
FNTA	2.113162474804666e-05
FNTB	3.9711607893785995e-05
FOLR1	9.323475164035595e-05
FOLR2	8.22484420911327e-08
FOPNL	5.465104818646011e-07
FOS	0.003947180199868439
FOSB	7.450102919564441e-05
FOSL1	6.475568745113694e-05
FOSL2	4.431962058151753e-05
FOXA1	0.00030836779520567945
FOXA2	0.00012135727189481974
FOXA3	4.265828915740967e-05
FOXB1	2.0553253280431643e-05
FOXC1	6.977945052258038e-05
FOXC2	2.782035414766345e-06
FOXD1	4.896971329786679e-05
FOXD2	2.0812041712320718e-05
FOXD3	1.1265436043228103e-06
FOXD4	8.510113699937372e-06
FOXD4L1	3.0913075270525317e-10
FOXD4L6	4.761838892897399e-06
FOXE1	3.7400250790955205e-06
FOXF1	3.306136078718789e-05
FOXF2	8.868932864434575e-06
FOXG1	6.158398683705532e-05
FOXG1A	0.0
FOXH1	4.418434533884399e-05
FOXI2	2.8296559320111336e-07
FOXJ1	9.83972176893095e-06
FOXJ2	4.591891637087233e-06
FOXJ3	2.134014854013551e-05
FOXK1	9.871293928538271e-06
FOXK2	2.3723231982336074e-05
FOXL1	2.3800030164551774e-05
FOXL2	2.4198579750196354e-05
FOXM1	6.731768056923465e-05
FOXN1	1.8426927329817308e-05
FOXN2	1.6371326792957916e-06
FOXN3	4.0987297560005965e-05
FOXN4	2.2807567685670014e-06
FOXO1	0.0009290683208033619
FOXO3	0.0009508755918235068
FOXO3B	0.00013964868144851307
FOXO4	0.0002320105844342678
FOXO6	6.36348331708305e-05
FOXP1	2.6547718960903603e-06
FOXP2	1.237329888508082e-06
FOXP3	0.00020268284286284732
FOXP4	1.519756484877974e-08
FOXQ1	2.668756665453638e-06
FOXR1	6.124290050698905e-07
FOXR2	7.701378028423691e-07
FOXRED1	2.907238960282419e-05
FOXRED2	2.2055214559851846e-07
FOXS1	2.4000138369738062e-05
FPR1	3.969100414194608e-05
FPR2	0.0002009403365187375
FPR3	1.1751563717829874e-05
FRAP1	3.10059008766405e-06
FRAS1	2.0534259070687473e-07
FRAT1	2.223663133847154e-05
FRAT2	1.3813900707089013e-05
FREM1	7.30901473641003e-06
FREM2	7.30901473641003e-06
FRG1	7.320184713873614e-07
FRK	3.796796476438361e-05
FRMD1	5.534235204719434e-07
FRMD4A	1.5430861473712752e-06
FRMD4B	1.5556548065868574e-06
FRMD5	7.865562618892105e-06
FRMD6	2.637188298693073e-05
FRMPD4	4.226752631207421e-09
FRS2	4.800024906276168e-05
FRS3	3.614412330644423e-05
FRY	3.742453010987346e-08
FRYL	6.266438133193925e-06
FRZB	1.864148057924168e-06
FSCN1	0.0003898371225666244
FSCN2	3.609078991362438e-05
FSCN3	3.609078991362438e-05
FSD1	9.187823730508781e-06
FSHB	3.0038365799672023e-05
FSHR	9.308809411687343e-05
FSIP1	1.8784909603054398e-08
FSIP2	1.8784909603054398e-08
FST	1.2666033433969691e-05
FSTL1	6.741247278702256e-06
FSTL3	1.3184962236686622e-05
FTF	2.362976224415031e-06
FTH1	6.227358443270258e-05
FTL	4.398556436784931e-05
FTSJ1	1.6540064198196788e-05
FTSJ3	5.5421904607450996e-05
FUBP1	4.964068939273393e-05
FUBP3	8.514165512124256e-06
FUCA1	0.0
FUCA2	2.1310600080680365e-05
FUNDC1	2.0986843356516328e-05
FUNDC2	9.518873392292373e-06
FURIN	6.477410024936218e-05
FUS	8.321126373686645e-05
FUT1	7.79845559634929e-10
FUT4	2.9215226651810946e-06
FUT7	1.479044936870998e-06
FUT8	6.268923592331397e-06
FUZ	0.00014422179467017638
FXN	6.946667907750822e-05
FXR1	4.509139039993072e-05
FXR2	0.00029270592396193136
FXYD1	5.128986161393896e-05
FXYD2	2.8610867952582208e-05
FXYD3	2.0746758854284037e-06
FXYD4	1.1629519516643819e-07
FXYD6	1.1197716268994733e-05
FXYD7	6.898430520864437e-07
FYB	1.8120604822998319e-06
FYB1	9.823584073582257e-06
FYB2	4.225014852382563e-05
FYCO1	2.452164019232278e-05
FYN	0.0037784273613392537
FYTTD1	2.1591877815247476e-05
FZD1	5.72463792626258e-05
FZD10	4.251745006168363e-05
FZD2	0.0003337679776640861
FZD3	8.682532134368675e-05
FZD4	0.00026095627951093026
FZD5	9.638832271420474e-05
FZD6	2.87480840075358e-05
FZD7	0.0002551113593440783
FZD8	4.825838492601664e-05
FZD9	0.00024438202528790645
FZR1	5.842091203990614e-05
G0S2	1.4575925363463368e-08
G22P1	2.5532867880855763e-06
G2E3	2.6190205658705115e-05
G3BP1	5.081069642530208e-05
G3BP2	2.143921135061329e-05
G6PC	3.705921010518111e-05
G6PC2	1.946854812864576e-05
G6PC3	1.3964693130573147e-05
G6PD	1.6776314128554682e-06
G7	0.0
GAA	4.2116345876567026e-05
GAB1	0.0002841211811019048
GAB2	0.00029297959592782425
GAB3	7.667656070264193e-05
GABARAP	0.000318576860375038
GABARAPL1	0.0003224950378936653
GABARAPL2	0.00020746369665991876
GABBR1	2.8983640671034477e-05
GABBR2	4.544069675714246e-05
GABPA	0.00015492821199710388
GABPB1	1.8704718376745425e-05
GABPB2	5.190855186284327e-06
GABRA1	4.1903271930511076e-05
GABRA2	7.004780666254852e-07
GABRA3	4.7947426964624673e-05
GABRA4	8.907757541430797e-06
GABRA5	7.004780666254852e-07
GABRA6	2.2510465415785204e-06
GABRB1	1.5781264942071398e-05
GABRB2	1.898374001990124e-05
GABRB3	3.864983600641907e-05
GABRD	4.797124514508383e-05
GABRE	1.175833014095525e-05
GABRG1	4.495741609631608e-06
GABRG2	1.62850311388232e-05
GABRG3	1.6789465082733037e-06
GABRP	2.911381673166537e-06
GABRQ	6.520105122472411e-07
GABRR1	6.909714836691347e-05
GABRR2	4.6945264012962305e-07
GAD1	3.2708245098786637e-05
GAD2	5.015238128788644e-05
GADD45A	8.656110074676968e-05
GADD45B	3.0280523904471057e-05
GADD45G	0.00020547907859472136
GADD45GIP1	0.0002584920800061302
GAK	5.998999367884992e-05
GAL	4.379202617416045e-05
GAL3ST1	8.08412639366495e-09
GAL3ST4	9.366567950641034e-07
GALNS	2.3225407872617617e-05
GALNT1	0.0005992970120525024
GALNT10	7.843764233884605e-05
GALNT11	2.69884989103977e-06
GALNT12	7.882525545915282e-05
GALNT13	1.888544287529652e-05
GALNT14	1.6048260326084636e-06
GALNT15	2.784450696909873e-07
GALNT2	0.0005468315801171211
GALNT3	3.737833700494467e-05
GALNT4	1.3094764843511557e-05
GALNT5	6.258729260492497e-06
GALNT6	0.00010065429946738717
GALNT7	2.784450696909873e-07
GALNT8	2.784450696909873e-07
GALNT9	2.784450696909873e-07
GALNTL2	1.2893716366690894e-09
GALR1	9.578836904041892e-05
GALR2	3.162625236928463e-05
GALR3	1.1134542151711519e-05
GALT	1.4122818228777027e-05
GAMT	0.00026925364645597583
GAN	2.136019154250018e-05
GANAB	7.560560166596248e-06
GAP43	2.9452337853134045e-05
GAPD	4.559137745998844e-06
GAPDH	0.00048240379991851685
GAPDHS	9.059920109005625e-05
GAPVD1	9.742069848759384e-05
GAR1	6.193884419470227e-06
GAREM1	1.2142126959191859e-05
GARNL1	4.585109581132772e-06
GARNL3	7.008289654265592e-07
GARS	3.880294906375118e-06
GARS1	3.993012506726426e-06
GART	1.7734506884327806e-06
GAS1	8.440399733190896e-06
GAS2	0.00041851186496236035
GAS2L1	4.4944353125245355e-05
GAS2L2	5.59164501160944e-06
GAS2L3	2.141952048923597e-06
GAS6	1.0301602596395815e-05
GAS7	3.1675910096129735e-05
GAS8	3.0413739643685012e-05
GAST	1.766111275553752e-05
GATA-4	3.8288531821226754e-06
GATA1	0.00041203697323772404
GATA2	0.0004095014255943337
GATA3	0.0002416818037839833
GATA4	6.0340139965982125e-05
GATA5	7.96000693742539e-06
GATA6	1.2738500005397243e-05
GATAD1	6.652094905208717e-06
GATAD2A	8.79714447046246e-06
GATAD2B	2.6548582073164042e-05
GATD3A	4.924068477955571e-06
GATD3B	4.924068477955571e-06
GATM	4.4318782662297444e-05
GBA	2.9325458722162342e-06
GBA2	4.17040677002104e-05
GBE1	1.0338967503778917e-05
GBF1	0.00010425820226662113
GBP1	1.6846084432163553e-05
GBP2	4.685911166732418e-05
GBP3	2.036368383347855e-09
GBP5	1.478685309121915e-05
GBP6	1.3205681063190337e-06
GBP7	3.3044153196645107e-09
GBX1	6.712478274593308e-06
GBX2	1.1560271421152687e-06
GC	6.252532995564892e-05
GCA	3.924220879617626e-05
GCC1	8.389344314497353e-05
GCC2	8.072793496204187e-06
GCFC2	2.347363792976423e-06
GCG	5.593108636454487e-05
GCGR	1.2913522810535645e-05
GCH1	6.542788657240917e-06
GCHFR	1.0183834314948067e-08
GCK	0.00010978652467032877
GCKR	2.184499560482943e-06
GCLC	2.3577380561814105e-05
GCLM	0.00015842458767205915
GCM1	1.1195084759789726e-05
GCM2	4.397166606755256e-06
GCN1	2.676872986295781e-06
GCNT1	0.00014997658474971557
GCNT3	2.784450696909873e-07
GCNT4	2.784450696909873e-07
GCSH	8.242441434843152e-05
GDA	1.407604845892558e-05
GDAP1	3.020766566671119e-07
GDE1	1.4313708830817278e-06
GDF1	1.2809861557652203e-06
GDF10	4.1474883015548314e-07
GDF11	4.52448337251692e-06
GDF15	9.46486551137627e-06
GDF2	3.0831806221805914e-06
GDF3	5.587239135601772e-07
GDF5	1.6389430601801603e-05
GDF6	1.1686543828058525e-05
GDF7	1.9317355250464954e-06
GDF9	8.989456663135485e-05
GDI1	0.0002937849477274207
GDI2	0.00011868901950158217
GDNF	6.398514575172855e-05
GDPD2	6.007693192238508e-06
GEM	3.805943509614448e-05
GEMIN2	9.071413325811906e-06
GEMIN4	3.452214035569947e-05
GEMIN5	1.8454691660305493e-05
GEMIN6	1.2059137944773144e-05
GEMIN7	2.5266358407595464e-05
GEMIN8	3.0323471126151475e-06
GEN1	8.024455791326632e-07
GET1	1.4473625956923086e-07
GET3	3.793603453716669e-08
GET4	7.095209082695686e-06
GFAP	0.0002410338510060398
GFER	1.8293221415882586e-05
GFI1	0.0001234025061088505
GFI1B	0.00031568859745434956
GFM1	2.101984980127922e-08
GFM2	2.101984980127922e-08
GFOD1	8.592888229825686e-09
GFPT1	2.419207378099971e-06
GFPT2	5.41055728292051e-06
GFRA1	4.838223464041891e-05
GFRA2	1.0682180544824075e-05
GFRA3	1.0682180544824075e-05
GFRA4	1.0541634755808594e-05
GGA1	2.485840541277688e-05
GGA2	2.5165828778162608e-05
GGA3	3.550681536818294e-05
GGCX	1.6417763110152517e-06
GGH	0.00014859308041382892
GGN	5.2896254125548766e-05
GGNBP1	4.751352954039953e-09
GGNBP2	1.337630389067349e-05
GGPS1	4.5651260396649707e-07
GGT1	4.5232657293454226e-05
GGT2	0.0
GGT5	3.840570507711359e-05
GGT7	0.0
GGTLC1	8.640440480605805e-05
GH1	3.596485117403525e-05
GH2	4.0119423778436455e-05
GHITM	1.1971721726070404e-06
GHR	2.7225371244410838e-05
GHRH	2.5724394005909238e-05
GHRHR	4.219179934522497e-06
GHRL	2.1614310972537217e-05
GHSR	1.692095464767358e-05
GID4	8.502381419799208e-07
GID8	1.2167278569791059e-06
GIF	2.7366224083453193e-09
GIGYF1	8.815800586713607e-05
GIGYF2	1.9061415453017114e-05
GIMAP5	1.4106787409210609e-05
GIN1	7.02154904626864e-08
GINS1	4.649994663822265e-07
GINS2	3.576320793459169e-07
GINS3	3.121287214083261e-07
GINS4	8.488552276485058e-08
GIP	8.605059207671959e-05
GIPC1	6.494027046830366e-05
GIPC2	9.296255042930098e-06
GIPC3	3.589953855056833e-07
GIPR	2.458869764377406e-06
GIT1	0.00015564544210930573
GIT2	5.201410414943105e-05
GIYD1	0.0
GJA1	0.00046936948136154294
GJA10	1.2645966813633437e-06
GJA3	8.493531853589074e-06
GJA4	2.4063873559745626e-06
GJA5	6.190328064385343e-05
GJA8	7.821890164713818e-06
GJA9	1.87819344005658e-10
GJB1	4.546626489071599e-05
GJB2	3.550440629620562e-05
GJB3	7.472283461989632e-06
GJB4	2.3283628774092087e-06
GJB5	2.2912352539873944e-06
GJB6	3.155670694852808e-05
GJB7	1.2645966813633437e-06
GJC1	1.3738118952381282e-05
GJC2	7.055223666727918e-06
GJC3	7.146147572660567e-07
GJD2	0.00014668144823923735
GJD3	4.957694563904398e-06
GJD4	1.87819344005658e-10
GJE1	7.277322214166751e-07
GK	1.7932772795919397e-05
GK2	1.7932772795919397e-05
GKAP1	0.00022625097597827774
GKN2	0.0
GLB1	1.1511908177719073e-07
GLB1L2	2.0475475450011003e-05
GLCCI1	6.300028088931787e-08
GLCE	1.0703796042288665e-06
GLDC	0.00012886048021778216
GLDN	5.1164667194820746e-08
GLE1	6.705627660411611e-05
GLG1	6.250707648066023e-07
GLI1	0.00084063969561743
GLI2	0.0005266460125243835
GLI3	0.0005857344819513484
GLIPR2	5.658258994624299e-07
GLIS2	2.6894173449804406e-05
GLIS3	4.363875290388802e-05
GLMN	2.112332679269551e-05
GLMP	4.296759981947181e-06
GLO1	4.4319684759065775e-05
GLP1R	4.414412578746978e-05
GLP2R	7.635420487678105e-05
GLRA1	1.8784362732865674e-09
GLRA2	7.475540055886526e-05
GLRA3	1.8527455887481206e-07
GLRB	6.638327832424958e-06
GLRX	3.41865214208605e-05
GLRX2	8.763516791187988e-08
GLRX3	4.5707729980811476e-05
GLRX5	1.6184478549234031e-06
GLS	6.604039149539685e-05
GLS2	0.00017299407823113315
GLTSCR2	1.9770791949927432e-05
GLUD1	5.946730223923443e-05
GLUD2	1.0189070151971204e-05
GLUL	4.53397323019286e-05
GLYAT	0.0002248513637816233
GLYCAM1	9.684221226839215e-08
GLYCTK	8.531563694637231e-08
GLYR1	4.457821927803067e-06
GM2A	0.00010973066327181862
GMCL1	7.756983048649584e-06
GMCL2	5.443208328829068e-06
GMEB1	2.078511027397909e-05
GMEB2	8.668246259198572e-05
GMFB	2.2746440151989694e-05
GMFG	4.285464480736243e-06
GMIP	5.769073407327067e-06
GML	5.730404797496988e-05
GMNC	6.2951954215495775e-06
GMNN	3.1220238654363886e-05
GMPPA	8.145185267696564e-10
GMPPB	6.50226158841507e-07
GMPS	6.465986903168771e-06
GNA11	0.00016477333269700696
GNA12	4.57019328157144e-05
GNA13	0.00021537967636240342
GNA14	0.00010185979657926242
GNA15	0.00016088682264601522
GNAI1	0.0007701006902852786
GNAI2	0.001226511352897947
GNAI3	0.0006848562209268164
GNAL	1.2658062564529749e-05
GNAO1	0.00031665582804091334
GNAQ	0.0003071102733223218
GNAS	0.00019780172291368963
GNAT1	3.249930654399476e-05
GNAT2	1.2116137364236353e-05
GNAT3	9.989732915419817e-05
GNAZ	8.464617338861376e-05
GNB1	0.001346409940431166
GNB2	0.0005248303170923002
GNB2L1	0.00018667217573690463
GNB3	0.00030117337342812833
GNB4	0.0002470615994555021
GNB5	0.0002750915757777479
GNE	3.1519573238603606e-05
GNG10	0.00010944786179540871
GNG11	0.0003288253047719738
GNG12	0.0003026255670523528
GNG13	0.00020205268163421566
GNG2	0.000904538513067544
GNG3	0.00018278435181410215
GNG4	0.0001991129331985321
GNG5	0.00017411199143221135
GNG7	0.00032929361365996364
GNG8	0.00016979353840562028
GNGT1	0.00025106995325406117
GNGT2	0.00014606825765494023
GNL1	3.207168570280785e-05
GNL2	3.947589698723565e-06
GNL3	0.00013175110536100399
GNL3L	0.00010990361930997892
GNLY	7.801424929594617e-05
GNMT	1.166827399624978e-05
GNPAT	9.216998776556982e-06
GNPDA1	0.00018529074218552607
GNPDA2	0.0
GNPNAT1	0.00014666555609482495
GNPTAB	0.0
GNPTG	0.0001309837927802781
GNRH1	4.092673923156938e-05
GNRH2	2.652913870875639e-05
GNRHR	3.088006639073185e-05
GNRHR2	6.200570459307275e-06
GNS	2.4571257238360346e-06
GOLGA1	3.689477936094759e-06
GOLGA2	0.0004029777851220679
GOLGA3	1.4121852391838558e-05
GOLGA4	1.8941147640987164e-05
GOLGA5	1.5259843007627393e-05
GOLGA6A	9.671482923915586e-06
GOLGA6B	6.9531172138431375e-06
GOLGA6C	6.9531172138431375e-06
GOLGA6D	6.9531172138431375e-06
GOLGA7	2.160695484494236e-08
GOLGA8A	7.704464640381129e-06
GOLGA8B	6.905356516454152e-06
GOLGA8CP	6.9531172138431375e-06
GOLGA8DP	6.9531172138431375e-06
GOLGA8F	6.9531172138431375e-06
GOLGA8H	6.9531172138431375e-06
GOLGA8IP	6.9531172138431375e-06
GOLGA8J	6.9531172138431375e-06
GOLGA8K	6.9531172138431375e-06
GOLGA8M	6.9531172138431375e-06
GOLGA8N	6.9531172138431375e-06
GOLGA8O	6.9531172138431375e-06
GOLGA8R	6.9531172138431375e-06
GOLGA8S	6.9531172138431375e-06
GOLGA8T	6.9531172138431375e-06
GOLGB1	7.336076318885005e-05
GOLIM4	9.249562761269759e-07
GOLM1	6.148997443128775e-05
GOLPH3	3.262634068333636e-06
GOLPH3L	3.6520365240932946e-05
GOLT1B	5.4981065892749715e-06
GOPC	2.8756511861639304e-05
GORAB	3.282291546497776e-08
GORASP1	9.244659929382102e-05
GORASP2	0.00011235615355900378
GOSR1	3.565835088602078e-05
GOSR2	8.7219300343472e-05
GOT1	0.0002806376696186293
GOT1L1	1.5091300947771958e-08
GOT2	1.3312829369273336e-05
GP1BA	5.0584018629203854e-05
GP1BB	8.405478083638466e-05
GP2	3.542138053487126e-05
GP5	7.506739805154159e-05
GP6	1.701901461792567e-05
GP9	2.550843539507038e-05
GPAA1	1.3238961883872527e-06
GPAM	1.289818150960191e-06
GPAT2	1.1033702281511591e-05
GPATCH1	3.681343679954507e-07
GPATCH3	1.0259703673115297e-05
GPATCH8	6.214784078355999e-07
GPBAR1	2.3762608081170006e-05
GPBP1	3.374666052676474e-05
GPBP1L1	0.00028570921439410364
GPC1	9.139042594280242e-05
GPC2	3.801821126933367e-06
GPC3	0.0001074684487863902
GPC4	4.617601670320589e-05
GPC5	3.2709669615757092e-06
GPC6	2.1951436795557317e-06
GPCPD1	4.4318782662297444e-05
GPD1	1.4545763874944225e-05
GPD1L	2.507936002295466e-06
GPD2	4.051622777401394e-05
GPER	0.00012895409897145795
GPER1	3.7752020843308355e-05
GPHA2	4.175081789804285e-06
GPHB5	2.527988305627074e-05
GPHN	3.6102747714327175e-05
GPI	4.2990520455461816e-05
GPIHBP1	2.7825166305444278e-05
GPKOW	3.3293001651292534e-05
GPLD1	0.0003198292475925347
GPM6A	9.007597590487193e-06
GPM6B	0.00023305598228877056
GPN1	4.904747851975624e-05
GPN2	9.882972904479766e-05
GPN3	7.06950113205454e-09
GPNMB	2.0505878792105676e-05
GPR1	8.459323453179537e-07
GPR107	8.799984708906527e-06
GPR119	1.254082188627846e-06
GPR12	1.5180612038261731e-05
GPR125	3.9580288294521175e-07
GPR132	1.4955401198846804e-05
GPR135	5.4643940335666324e-06
GPR143	3.2405277391818376e-05
GPR148	1.2347728962092927e-06
GPR15	1.1180289094431521e-05
GPR150	2.727688571545149e-05
GPR151	0.0
GPR15L	0.0
GPR161	0.00010537733228951783
GPR17	6.975667993028393e-06
GPR176	2.3762608081170006e-05
GPR177	2.3274270245986153e-06
GPR18	4.405776856383785e-06
GPR183	3.581027293950272e-05
GPR20	1.8514048743438622e-06
GPR21	1.985153069691094e-05
GPR22	2.1761718719906927e-08
GPR25	0.0001786579963430791
GPR26	1.4744668715112096e-08
GPR27	2.3762608081170006e-05
GPR3	1.223188468872904e-05
GPR31	4.668373168630606e-06
GPR32	6.082424152816176e-05
GPR32P1	2.6410575120458677e-07
GPR33	2.6410575120458677e-07
GPR35	1.553152287041408e-07
GPR37	0.00016447284057970838
GPR37L1	0.00011491298690065271
GPR39	5.0089308105433235e-06
GPR4	1.916821276163836e-06
GPR45	3.3713212071877475e-05
GPR50	3.822842950378986e-05
GPR52	8.982545065780452e-07
GPR55	2.9311199429645214e-06
GPR6	1.5180612038261731e-05
GPR65	2.366112035521348e-05
GPR68	4.297497548831245e-06
GPR77	1.0437668683004519e-06
GPR78	3.235507276169515e-08
GPR83	3.13672678259036e-06
GPR84	2.3762608081170006e-05
GPR85	3.877896322718601e-06
GPR89B	0.0
GPRASP1	7.007537373807121e-05
GPRASP2	4.913895866040877e-07
GPRC5A	0.00011175101388272031
GPRC5B	0.00026483482516390854
GPRC5C	1.0205374409060283e-08
GPRC6A	6.096218418369053e-06
GPRIN2	8.876233777767039e-05
GPS1	9.67472403304767e-05
GPS2	0.00010129405640949503
GPSM1	0.0002778484898381225
GPSM2	1.0299724770527344e-05
GPSM3	0.00015203066985959463
GPT	2.390582136783078e-07
GPT2	9.523630231106814e-07
GPX1	0.00016158859811918615
GPX3	6.334419104515066e-06
GPX4	1.1242330361900357e-05
GPX7	1.8354784866277572e-05
GPX8	1.3751134329323764e-06
GRAMD4	8.594566285553415e-06
GRAP	3.048819780921612e-05
GRAP2	0.00025955561123984836
GRASP	4.971271631257355e-07
GRB10	6.895748217147812e-05
GRB14	1.3016478481373137e-05
GRB2	0.00452988898931489
GRB7	9.883361429783592e-06
GREB1	0.00015798202798702145
GREM1	2.6459482045724506e-05
GREM2	9.269153960079232e-07
GRHL1	7.083213438812963e-08
GRHL2	7.922671202483214e-06
GRHL3	4.3775304547432113e-05
GRHPR	4.250547216740911e-05
GRIA1	0.0003660012914321813
GRIA2	9.600714213187068e-05
GRIA3	0.00021630374413457437
GRIA4	6.138887565500868e-05
GRID1	6.125073735413253e-06
GRID2	0.0001829608364283172
GRIK1	2.1796102334869327e-05
GRIK2	5.059156598432612e-05
GRIK3	4.182422925131522e-05
GRIK4	6.50789226722043e-06
GRIK5	0.00010537133026014192
GRIN1	0.00045335701913819395
GRIN2A	0.00017575400853678995
GRIN2B	0.00041734410981693955
GRIN2C	5.8396428202282715e-05
GRIN2D	0.00015583634105795615
GRIN3A	5.8263907932587594e-05
GRIN3B	0.00012215018978400122
GRINA	9.082485867920033e-06
GRINL1A	2.86482238934913e-06
GRIP1	4.000511194467933e-05
GRIP2	2.196029204972901e-05
GRIPAP1	3.500486752291347e-05
GRK1	1.1681314807812675e-05
GRK2	7.265953974367e-05
GRK3	1.9163883668225154e-05
GRK4	4.962778090327449e-05
GRK5	0.000101599944890654
GRK6	2.9143772636151302e-05
GRK7	1.0775975611104473e-05
GRLF1	5.927255779114149e-05
GRM1	0.0001778160917494202
GRM2	3.2281889456463944e-05
GRM3	4.924747313016218e-05
GRM4	8.701501656394991e-05
GRM5	0.00023134949581593296
GRM6	2.718005410021118e-05
GRM7	7.550213511957e-05
GRM8	0.00011058223301474694
GRN	4.245350321977118e-05
GRP	6.1247871307152904e-06
GRP17	2.928105994130674e-06
GRP94C	9.233999721919796e-05
GRPEL1	1.0737494879714718e-05
GRPEL2	1.2691920857447506e-05
GRPR	4.224782685550099e-06
GRSF1	1.2083838931345355e-05
GRWD1	3.608993126681387e-05
GSAP	3.990716291322849e-05
GSC	0.00010776798148281401
GSC2	1.5227675103651845e-07
GSDMA	2.526766808575295e-05
GSDMB	1.1429014148834282e-05
GSDMD	6.400657356304005e-07
GSDME	1.4113431793503243e-07
GSG1L	3.4010288003942345e-06
GSK3A	0.0005266278497579549
GSK3B	0.002464288411708204
GSKIP	1.2586031349722796e-05
GSN	0.00010797487552015202
GSPT1	0.0001322343887564798
GSPT2	3.746650013370285e-05
GSR	1.1524538702583266e-05
GSS	0.00016891502753269447
GSTA1	1.6395941720236436e-06
GSTA2	1.6395941720236436e-06
GSTA3	1.6395941720236436e-06
GSTA4	1.6395941720236436e-06
GSTA5	1.6395941720236436e-06
GSTK1	4.4495793869495234e-05
GSTM1	3.341158382910987e-05
GSTM2	2.317014973873099e-06
GSTM3	1.6395941720236436e-06
GSTM4	0.00012308321919292598
GSTM5	1.6395941720236436e-06
GSTO1	8.177372664740118e-05
GSTO2	1.6395941720236436e-06
GSTP1	0.0003666363278254787
GSTT1	1.6395941720236436e-06
GSTT2	1.6395941720236436e-06
GSTT2B	1.6395941720236436e-06
GSTZ1	0.0
GSX1	2.4948577708648473e-05
GSX2	3.253537112347919e-07
GTF2A1	7.223122824360488e-05
GTF2A1L	6.4207691661064676e-06
GTF2A2	4.6759856196079256e-05
GTF2B	0.00011260571816213237
GTF2E1	6.0975421558006484e-05
GTF2E2	8.775716292227508e-05
GTF2F1	0.0005107925166027545
GTF2F2	0.00017458713941031177
GTF2H1	0.00026749047069245176
GTF2H2	0.0001443969466755154
GTF2H2C	8.727491240429926e-07
GTF2H3	6.74348268347874e-05
GTF2H4	7.852137175005526e-05
GTF2H5	6.154554912006285e-05
GTF2I	3.157075206135148e-05
GTF2IRD1	0.00012533287315173388
GTF3A	4.637957736770186e-05
GTF3C1	8.488302547563788e-05
GTF3C2	2.5024459562100285e-05
GTF3C3	1.2939623748257605e-05
GTF3C4	1.75567951299659e-05
GTF3C5	7.2566561764156464e-06
GTF3C6	4.037250637987271e-06
GTPBP1	3.3317831986382253e-07
GTPBP10	1.0383123909123852e-07
GTPBP2	3.808685882544716e-05
GTPBP3	0.00013123221398973834
GTPBP4	0.00010030943280697486
GTSE1	9.49190141475377e-06
GTSF1	5.963020943548854e-05
GUCA1A	2.344455540496792e-06
GUCA1B	9.645887996702199e-07
GUCA1C	8.032770140152093e-07
GUCA2A	6.61709488444312e-05
GUCA2B	1.4353846667762779e-06
GUCY1A1	2.8417733002136676e-06
GUCY1A2	1.110917855135575e-05
GUCY1A3	9.190966588330799e-08
GUCY1B1	4.265266875511789e-06
GUCY1B2	1.5493536263615212e-08
GUCY1B3	1.6972138660905107e-06
GUCY2C	7.703977999656558e-05
GUCY2D	2.1642734250351517e-06
GUCY2F	3.213833048814683e-07
GUK1	5.25276186614625e-07
GULP1	3.53794896554811e-05
GUSB	2.4546140816275783e-05
GUSBP1	1.7984522938459973e-05
GYG1	0.0001478468060804594
GYG2	3.858605395458712e-05
GYPA	4.9878303880352504e-09
GYPB	8.269999078823581e-09
GYPC	5.89365718791165e-05
GYS1	8.326484774013214e-05
GYS2	5.458273405909269e-05
GZF1	0.00010401164451508516
GZMA	7.587006507279489e-06
GZMB	3.709382485030971e-05
GZMH	1.1654427227428707e-05
GZMK	1.1987822805960403e-07
GZMM	5.08815552453685e-05
H1-0	8.897334213242283e-06
H1-1	1.4665505539107629e-05
H1-2	8.708882991519519e-06
H1-3	3.601802044028315e-05
H1-4	9.869856254936127e-06
H1-5	5.85777308426778e-06
H1F0	2.5332353673854748e-06
H1FNT	1.0560007993809784e-06
H1FOO	5.768544410308444e-07
H1FX	4.0183714375782843e-07
H2A/K	4.9748985174668046e-05
H2AB1	2.486710117823937e-06
H2AB2	2.486710117823937e-06
H2AC11	4.243219699220504e-06
H2AC14	3.460417099973836e-06
H2AC4	3.018250420484053e-05
H2AC7	3.190510051671489e-06
H2AFJ	3.7862131440076357e-06
H2AFV	2.062826052139817e-06
H2AFX	0.0003878385656822151
H2AFY	2.7188371810681477e-05
H2AFY2	2.9739869630038632e-05
